"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","ldir_align_method","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
87,87,428,5.13431266280311,5.44055069173098,"A87",-1606.046,5391.36,1625,55,40,40,55,"Polyamide (naturally occurring)",0.925915615362264,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.4864184146723,1.40000012063134,0.116657391682125,"circle_calibrated",5328.45930693069,1026.03990495049,5698.04278456281,57.9780946328174,"landmark_ransac","107",11052.1575559015,2388.37327161815,3338.378,69.477,62.933,62.933,69.578,"Polyethylene terephtalate (PET)",35.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",5695.07660284553,62.1689098923462,1,176.152832730562,0.0291469207915401,FALSE
88,88,734,2.62047228482181,3.31078454567278,"A88",-1633.58,-939.77,1612.5,63,35,35,63,"Polyamide (naturally occurring)",0.956803703803018,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.3111329132858,0.549999988690813,2.05831711490506,"circle_calibrated",-1002.67069306931,1053.5739049505,-145.294850573473,130.314071384191,"landmark_ransac","63",5213.31616436683,2454.39104371789,462.199,24.685,24.111,23.881,25.416,"Polyethylene naphtalate (PEN)",4.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",-143.764788689143,128.186681992087,1,283.430977188945,0.00924553946365187,FALSE
89,89,226,7.33143210238201,7.53396349392447,"A89",1966.276,-5638.958,1487.5,60,35,35,60,"Polyamide (naturally occurring)",0.931131812857365,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.5194648725551,0.583333333333333,0.109456881881882,"circle_calibrated",-5701.85869306931,-2546.28209504951,-4509.25756333994,-3157.47358126014,"landmark_ransac","661",842.365583780365,-836.164344766696,1948.98,82.778,37.283,37.283,83.369,"Polyamide (PA)",84.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4514.71536927561,-3162.3687064925,1,131.650562714619,0.0556885739886616,FALSE
90,90,110,19.9632792739805,20.4112578759799,"A90",-1049.256,-5144.048,1475,65,31,31,65,"Polyamide (naturally occurring)",0.940899868441385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.471428559899464,0.0721843996772593,"circle_calibrated",-5206.94869306931,469.249904950495,-4030.11347714895,-377.848999144007,"landmark_ransac","508",1307.93439397942,1954.37817851027,635.874,37.134,23.522,23.522,36.778,"Polyacrylamide/acrylate",91.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4049.14655907655,-371.826183215534,1,129.643140719502,0.153986390357307,FALSE
91,91,230,9.65597601360083,9.89249294991704,"A91",-2014.714,3487.484,1475,68,36,36,68,"Polycarbonate",0.869741025025116,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.523364520461789,0.157231622928055,"circle_calibrated",3424.58330693069,1434.7079049505,3943.8214879574,449.283139003829,"landmark_ransac","533",9310.43650763523,2777.01702563142,2741.721,76.506,47.752,47.752,76.506,"Polyamide (PA)",83.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",3953.35555457926,450.812663905616,1,87.1929703204465,0.11074259746071,FALSE
92,92,368,15.9597260411192,16.0746552631709,"A92",-4016.376,-4152.018,1475,50,45,45,50,"Polyamide (naturally occurring)",0.939254523355852,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.9,0.108222940598193,"circle_calibrated",-4214.91869306931,3436.3699049505,-3092.4935993623,2353.40765340678,"landmark_ransac","550",2279.83081280434,4674.88445660317,1575.596,61.157,39.716,39.233,62.573,"Polyacrylamide/acrylate",56.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3077.25014025163,2348.68009487737,1,79.8115657371568,0.199967584819465,FALSE
93,93,132,8.55991744103457,8.62482702394993,"A93",-986.284,5979.402,1475,63,36,36,63,"Polyamide (naturally occurring)",0.934617438466672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,1.76923072301354,0.0584023850377724,"circle_calibrated",5916.50130693069,406.277904950495,6236.20377182092,-518.411505208758,"landmark_ransac","618",11586.6144761177,1813.15755297517,1671.661,59.703,39.611,39.586,60.23,"Cellulose Acetate Butyrate (CAB)",90.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",6229.53352306173,-513.046808750634,1,163.764819475547,0.0522695745548252,FALSE
94,94,42,11.0281735616987,11.0962001576109,"A94",4257.76,1870.856,1462.5,49,42,42,49,"Rubber",0.769118095199971,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.857142884667332,0.0671294433792824,"circle_calibrated",1807.95530693069,-4837.76609504951,2405.20938526607,-5328.13845395441,"landmark_ransac","731",7751.26895091434,-3001.54726963827,1531.271,45.852,44.62,41.077,56.424,"Cellulose Acetate Butyrate (CAB)",93.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",2394.18799785837,-5327.75163136407,1,195.02650870646,0.0565470490901189,FALSE
95,95,717,8.49371494967859,8.52551366225075,"A95",-1246.674,-4978.792,1462.5,45,40,40,45,"Cellulosic",0.936736016673243,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.888888888888889,0.228775044461935,"circle_calibrated",-5041.69269306931,666.667904950495,-3876.12142964309,-196.859808886449,"landmark_ransac","346",1481.30280418918,2120.85777771832,1444.104,45.63,41.396,40.669,49.071,"Polyphenylene sulphide (PPS)",5.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3875.77814886679,-205.346584007484,1,173.236548767198,0.0490295784008764,FALSE
96,96,459,6.55812191848657,6.86297948113019,"A96",-4411.862,-1086.072,1425,60,32,32,60,"Cellulosic",0.949829707431432,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.88888877233464,0.0469233657764718,"circle_calibrated",-1148.97269306931,3831.8559049505,-259.738547603921,2695.71259849362,"landmark_ransac","265",5103.09518833943,5025.06568252354,2849.156,61.57,60.502,57.315,71.184,"Polycarbonate (PC)",29.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-253.985764716543,2698.86132079774,1,90.6071046917727,0.0723797757449153,FALSE
97,97,721,5.69403334084524,5.72774703358539,"A97",773.656,304.771999999999,1425,57,35,35,57,"Rubber",0.731294542350706,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.5999998381561,0.226323982236288,"circle_calibrated",241.871306930693,-1353.6620950495,985.558498439864,-2100.75383600695,"landmark_ransac","621",6348.24777689894,226.434752247432,1376.216,58.092,30.683,30.672,58.791,"Polycarbonate (PC)",4.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",991.166823842967,-2099.76960947837,1,472.272014005429,0.0120566816834075,FALSE
98,98,194,9.76974642213756,9.88583487019022,"A98",4802.408,2764.008,1425,53,35,35,53,"Polyamide (naturally occurring)",0.970435445372751,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,0.666666666666667,0.1619312688674,"circle_calibrated",2701.10730693069,-5382.41409504951,3225.53920245883,-5837.46020495661,"landmark_ransac","211",8575.63000078592,-3504.43047276327,1718.128,62.766,44.77,44.397,63.147,"Cellulose Acetate Butyrate (CAB)",86.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",3218.54904772995,-5830.63483448907,1,216.539506126716,0.0451176166275194,FALSE
99,99,83,8.80892180639772,8.88258194776967,"A99",-999.414,3888.274,1412.5,55,34,34,55,"Polyamide (naturally occurring)",0.94536476687416,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,0.618181835521351,0.180957250283015,"circle_calibrated",3825.37330693069,419.407904950495,4306.22009171721,-490.794533373793,"landmark_ransac","597",9672.09908522513,1834.97212114726,1628.819,58.434,37.118,37.107,60.427,"Polyamide (PA)",91.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",4315.01813216916,-491.232240578544,1,84.3656981858111,0.104413547162219,FALSE
100,100,234,7.83086991453336,7.89195769500849,"A100",2177.656,2934.412,1412.5,49,43,43,49,"Polyamide (naturally occurring)",0.88344206265084,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,1.12903230457938,0.387001035973799,"circle_calibrated",2871.51130693069,-2757.6620950495,3402.27270564611,-3416.1148866653,"landmark_ransac","43",8753.01688408001,-1085.30967599529,1206.99,43.993,40.405,40.405,47.478,"Cellulose Acetate Butyrate (CAB)",83,"Comparstic Raman F2Ba Au IAEA 240930.csv",3395.93593102404,-3411.51403772109,1,280.842109016646,0.0278835319317062,FALSE
101,101,757,5.79114488101935,5.82987158586826,"A101",3303.508,290.654,1400,45,40,40,45,"Polyamide (naturally occurring)",0.92007180937491,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.2200824564475,0.888888888888889,0.279578442864844,"circle_calibrated",227.753306930693,-3883.5140950495,953.778060923627,-4435.66611962324,"landmark_ransac","87",6315.5259246408,-2112.89065041738,1413.95,49.113,42.119,42.119,50.104,"Polystyrene (PS)",2.81,"Comparstic Raman F2Ba Au IAEA 240930.csv",958.444971584828,-4439.09501214318,1,510.146524634906,0.0113519245968869,FALSE
102,102,202,6.87407354035032,6.99032696115567,"A102",-3020.472,539.916,1387.5,45,40,40,45,"Polyamide (naturally occurring)",0.896877786873762,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.0311773368298,1.125,0.0449377752145146,"circle_calibrated",477.015306930693,2440.4659049505,1230.71279308458,1399.42885529079,"landmark_ransac","610",6594.52277021015,3724.22853836687,1558.788,56.601,44.629,44.629,56.833,"Polyacrylamide/acrylate",86.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",1237.44181715418,1398.02417664107,1,255.433579230088,0.0269113934082971,FALSE
103,103,553,7.71952159973949,7.84219398329485,"A103",-2263.794,-3068.52,1375,65,41,41,65,"Polyamide (naturally occurring)",0.805443938699752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.84141935942,0.627906964891254,0.297698440816278,"circle_calibrated",-3131.42069306931,1683.7879049505,-2105.4296422391,727.769508809349,"landmark_ransac","310",3251.72723162925,3046.25472228168,1991.657,65.98,43.388,43.388,66.632,"Polyphenylene sulphide (PPS)",16.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2105.35372142672,720.050360555877,1,178.658489697612,0.0432082551061815,FALSE
104,104,748,6.98955128840924,7.24314989226874,"A104",1180.712,5790.668,1350,60,30,30,60,"Polyamide (naturally occurring)",0.878473654949501,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.4592979365603,2,2.057418336628,"circle_calibrated",5727.76730693069,-1760.7180950495,6045.94455249342,-2517.11878512538,"landmark_ransac","177",11398.3203087375,-185.745772688356,712.824,46.725,23.363,23.363,48.796,"Polytetrafluoroethylene (PTFE)",3.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",6041.23935568153,-2511.95013441416,1,190.021144508704,0.0367830185765937,FALSE
105,105,53,2.6251988541009,2.6837521554412,"A105",6048.874,99.45,1312.5,49,36,36,49,"Polyamide (naturally occurring)",0.957740705779612,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,0.727272652371551,0.475328846631458,"circle_calibrated",36.5493069306931,-6628.88009504951,756.952539914721,-6968.18226379027,"landmark_ransac","728",6112.30600009029,-4643.95462596318,1298.771,54.022,30.77,30.77,54.684,"Polyacrylamide/acrylate",92.77,"Comparstic Raman F2Ba Au IAEA 240930.csv",755.225047034317,-6970.15898768898,1,219.115092615158,0.0119809129657338,FALSE
106,106,103,8.44399594027722,8.52466396635942,"A106",1469.546,4139.304,1312.5,40,40,40,40,"Polyamide (naturally occurring)",0.914073981047385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,1,0.410546665708097,"circle_calibrated",4076.40330693069,-2049.55209504951,4519.61872952461,-2771.46949499938,"landmark_ransac","404",9871.87460427479,-438.335509417808,1068.413,40.443,35.539,35.539,40.919,"Polyacrylamide/acrylate",91.18,"Comparstic Raman F2Ba Au IAEA 240930.csv",4514.79365121882,-2764.53987114361,1,223.275807686158,0.0378186782875569,FALSE
107,107,68,22.012627124111,22.1610863915661,"A107",3912.48,-4908.904,1300,60,33,33,60,"Polyamide (naturally occurring)",0.94860957659758,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,1.82258054568935,0.0567594169507166,"circle_calibrated",-4971.80469306931,-4492.48609504951,-3849.85233056251,-4959.20252764803,"landmark_ransac","501",1504.26550752822,-2654.81044921875,1801.34,69.766,34.455,34.455,68.65,"Cellulose Acetate Butyrate (CAB)",92.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3852.81544552775,-4981.01481094455,1,235.657230738258,0.0934095128553904,FALSE
108,108,335,133.662079761821,135.320941193187,"A108",-5276.96,748.098,1300,103,23,23,103,"Cellulosic",0.872267480562829,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,4.51923051991095,0.211561183284515,"circle_calibrated",685.197306930693,4696.95390495049,1439.58549635938,3480.59182403939,"landmark_ransac","317",6744.35440949739,5929.79619408176,32707.864,870.001,94.551,94.551,869.496,"Polyamide (PA)",63.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",1387.27345644142,3603.59183235596,0,331.910055824622,0.402705725289766,FALSE
109,109,166,5.25308778664251,5.31647951655201,"A109",-1141.374,5386.42,1287.5,46,35,35,46,"Polyamide (naturally occurring)",0.91345423626879,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.4882194452476,0.769230817113582,0.12772948968308,"circle_calibrated",5323.51930693069,561.367904950495,5690.03936904375,-370.870848906772,"landmark_ransac","494",11049.2872179841,1960.11885434503,1372.755,51.553,35.316,35.272,51.553,"Polyacrylamide/acrylate",88.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",5692.20626492813,-366.085507380774,1,95.160019710971,0.0552026765294678,FALSE
110,110,307,12.9982786868921,13.5647042792114,"A110",3980.912,-4147.988,1275,40,40,40,40,"Polyamide (naturally occurring)",0.911695689243465,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.291195310357,1,2.10704697293709,"circle_calibrated",-4210.88869306931,-4560.9180950495,-3148.04501076874,-5028.00372433648,"landmark_ransac","559",2198.88728353422,-2709.92093723245,332.52,23.122,21.518,20.361,23.758,"Polyacrylamide/acrylate",70.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3158.19366952175,-5036.12529895825,1,191.026899647252,0.0680442320473957,FALSE
111,111,112,12.4682938779107,12.6013830230058,"A111",-5736.406,1707.004,1262.5,42,39,39,42,"Carbonate",0.874503002090825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.0932029804073,0.9166666853986,0.0416541457125077,"circle_calibrated",1644.10330693069,5156.39990495049,2328.04704255151,3897.54702811874,"landmark_ransac","367",7696.73253048412,6228.3113374893,1460.911,49.795,39.778,39.778,53.988,"Polyacrylamide/acrylate",91.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",2339.65157742815,3902.1069757635,1,235.957884105782,0.0528411836085164,FALSE
112,112,262,15.7323288334671,16.0038460783326,"A112",-3274.518,-3784.222,1250,62,28,28,62,"Cellulosic",0.916479030282102,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.8942280401433,2.25000012894456,0.270868671059677,"circle_calibrated",-3847.12269306931,2694.5119049505,-2758.5213957664,1665.95753572189,"landmark_ransac","392",2613.36407880391,3997.48470810146,2427.492,70.215,45.218,45.195,71.443,"Polyamide (PA)",80.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2743.71687425206,1671.28034637566,1,206.885630169036,0.0760436035147197,FALSE
113,113,14,4.89912648045568,4.98090688080558,"A113",-1880.138,-1516.008,1250,58,29,29,58,"Polyamide (naturally occurring)",0.914672228900686,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.8942280401433,0.499999958990759,0.108826683905052,"circle_calibrated",-1578.90869306931,1300.1319049505,-675.326877501618,362.154276432224,"landmark_ransac","611",4684.02585240193,2684.01807710831,1473.269,63.629,33.694,33.694,63.441,"Polyamide (PA)",94.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-673.055100654043,357.813715382506,1,111.551813890387,0.0439179454784093,FALSE
114,114,392,11.6754106617912,12.2189944247704,"A114",4234.464,2475.538,1237.5,74,27,27,74,"Cellulosic",0.885332988884678,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.6942557130092,2.77419330535399,0.07979587395605,"circle_calibrated",2412.63730693069,-4814.47009504951,2963.49480806835,-5311.11811772919,"landmark_ransac","686",8312.7070475539,-2976.28829596533,3750.485,139.39,44.087,44.085,142.999,"Polyamide (PA)",49.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",2955.62609449793,-5302.49265769113,1,59.7851934141152,0.195289334951531,FALSE
115,115,227,6.4544325685633,6.88289315466545,"A115",-3926.338,-1833.364,1225,49,34,34,49,"Polyamide (naturally occurring)",0.932774540992415,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.4932708483429,1.46666673301051,0.109557430934781,"circle_calibrated",-1896.26469306931,3346.3319049505,-953.076697395414,2253.1194219454,"landmark_ransac","619",4409.62154750039,4576.14483224529,3068.473,68.439,65.633,62.199,74.413,"Polyamide (PA)",84.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",-947.459405555583,2249.94047051949,1,227.259732286628,0.0284011272195936,FALSE
116,116,718,10.3381788062988,10.4104840391068,"A116",3351.27,4650.698,1212.5,40,35,35,40,"Polyamide (naturally occurring)",0.899545375294274,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.875,0.448485445642546,"circle_calibrated",4587.79730693069,-3931.2760950495,4977.68182180797,-4512.06375596875,"landmark_ransac","158",10327.1101979713,-2178.90842251712,1012.059,40.651,33.254,33.065,41.575,"Polycarbonate (PC)",4.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",4970.02924491533,-4505.11278424292,1,281.706941230205,0.0366983460228289,FALSE
117,117,129,22.4381482509152,22.8258133465453,"A117",-2806.596,-2277.106,1212.5,67,27,27,67,"Polycarbonate",0.714527233622709,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.395348846291433,0.00648860874498647,"circle_calibrated",-2340.00669306931,2226.5899049505,-1370.9430128887,1222.90244798057,"landmark_ransac","775",3984.23746814466,3526.74928965111,688.932,35.21,25.263,25.263,37.483,"Cellulose Acetate Butyrate (CAB)",90.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1372.84348491131,1200.54492792531,2,18.955585644361,1.1837222374393,TRUE
118,118,572,832.178028261051,832.532158124989,"A118",6364.15,-188.448,1187.5,50,30,30,50,"Polyamide (naturally occurring)",0.899157106870072,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.8840836252188,1.66666666666667,0.0932145714865953,"circle_calibrated",-251.348693069307,-6944.15609504951,488.890202862009,-7257.04374058966,"landmark_ransac","672",5162.79821702094,-4455.66045858305,645.101,31.574,28.703,28.703,31.662,"Polyphenylene sulphide (PPS)",15.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-194.282736035033,-6781.86482030885,0,156.838695360941,5.30594842265116,TRUE
119,119,161,11.9641016531469,12.1457272466925,"A119",-163.878000000001,-5591.482,1175,60,35,35,60,"Polyethylene terephthalate",0.87396817573455,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.6788891394752,0.588235312784764,0.0699080800850176,"circle_calibrated",-5654.38269306931,-416.128095049505,-4449.65049172711,-1191.72401757821,"landmark_ransac","511",908.383355880108,1122.55425005351,1980.782,61.787,42.466,42.46,61.999,"Polyethylene terephtalate (PET)",89.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4448.69759717586,-1203.65011167229,1,59.0478313370426,0.202617122123526,FALSE
120,120,474,12.1711487100781,12.5508847332598,"A120",-2114.008,3112.2,1175,69,25,25,69,"Cellulosic",0.955462782980767,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.6788891394752,0.35483870191084,0.0461965973715381,"circle_calibrated",3049.29930693069,1534.00190495049,3598.17567408126,543.711446431273,"landmark_ransac","448",8963.12561963224,2879.20105549015,2879.145,95.239,40.25,40.25,95.212,"Polyamide (PA)",26.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",3606.04466657627,552.996693764346,1,109.861380601918,0.110786416877285,FALSE
121,121,596,3.26773839532213,3.46274962297574,"A121",-2074.41,786.032,1175,50,30,30,50,"Polyamide (naturally occurring)",0.917022459004057,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.6788891394752,0.6,0.187366922576884,"circle_calibrated",723.131306930694,1494.40390495049,1450.86267513328,524.403208340858,"landmark_ransac","479",6810.37218159714,2852.79394665026,935.273,36.199,33.632,33.632,36.901,"Polyphenylene sulphide (PPS)",12.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",1453.29122854117,526.589584924456,1,203.416615927308,0.016064264860693,FALSE
122,122,365,3.60035736879965,3.66957577166736,"A122",1075.23,-1728.142,1150,57,28,28,57,"Polyamide (naturally occurring)",0.970035437145177,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,0.5,0.0642528230375068,"circle_calibrated",-1791.04269306931,-1655.23609504951,-893.026894043916,-2364.03556522965,"landmark_ransac","34",4460.71356242976,-36.4882009845887,1234.673,51.115,32.086,32.086,52.24,"Polyacrylamide/acrylate",56.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",-896.367390626213,-2362.69256271039,1,308.12066581461,0.0116848941608023,FALSE
123,123,39,8.42848719620309,8.62387006803268,"A123",5002.244,-1948.05,1150,42,35,35,42,"Polyamide (naturally occurring)",0.967228630447921,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,1.19999994605203,0.266081733609347,"circle_calibrated",-2010.95069306931,-5582.2500950495,-1125.10345073245,-5986.98303840481,"landmark_ransac","272",4224.19771803764,-3664.02126096961,1391.87,58.361,33.689,33.689,60.077,"Cellulose Acetate Butyrate (CAB)",93.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1132.88323501833,-5990.22562269541,1,151.796539822446,0.0555248967207141,FALSE
124,124,460,184.564475713729,184.905989851783,"A124",115.102,2195.076,1150,49,31,31,49,"Polyamide (naturally occurring)",0.927433535301946,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,0.636363601116024,0.106637720831448,"circle_calibrated",2132.17530693069,-695.108095049505,2735.16263626824,-1506.92777539795,"landmark_ransac","29",8276.54078979491,829.20571489726,555.298,33.019,31.842,31.842,36.456,"Polyacrylamide/acrylate",29.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",2919.45983673894,-1496.99864682854,0,441.967547979309,0.41759734749206,FALSE
125,125,180,9.50243299433168,9.9968431346797,"A125",1229.072,5408.65,1150,40,35,35,40,"Polyamide (naturally occurring)",0.948391180267762,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,1.14285714285714,2.06448735851829,"circle_calibrated",5345.74930693069,-1809.0780950495,5692.98903191244,-2558.92308233177,"landmark_ransac","212",11045.8428124833,-224.20830078125,360.861,24.111,20.092,20.086,24.922,"Polyacrylamide/acrylate",88.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",5688.76185942733,-2550.41266250705,1,299.137341685071,0.0317661210091776,FALSE
126,126,356,141.172136963785,141.771771236677,"A126",-3666.312,3004.872,1137.5,65,24,24,65,"Polyamide (naturally occurring)",0.951513394065782,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.0566680377598,2.71428570009993,0.971588988134723,"circle_calibrated",2941.97130693069,3086.3059049505,3510.6182124652,1977.26110548696,"landmark_ransac","154",9004.45848564251,4268.44460750214,351.469,33.557,19.385,19.385,32.148,"Polyacrylamide/acrylate",59.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",3647.37753258654,1942.24024577634,0,106.770546813892,1.32220112359129,TRUE
127,127,244,11.1168900175688,11.2219313742492,"A127",-5468.112,1038.7,1137.5,40,35,35,40,"Polyamide (naturally occurring)",0.932803804108519,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.0566680377598,0.875,0.0262363764058342,"circle_calibrated",975.799306930693,4888.10590495049,1709.22365469355,3654.86859819617,"landmark_ransac","495",7076.73954033001,5984.90668209546,1391.046,44.713,40.432,40.411,45.925,"Cellulose Acetate Butyrate (CAB)",81.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",1719.65858727404,3658.70232036966,1,326.008031909678,0.0341000494756177,FALSE
128,128,81,9.64471755904732,9.69454291543379,"A128",4624.724,-3827.408,1137.5,49,32,32,49,"Polyamide (naturally occurring)",0.909828476003282,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.0566680377598,0.645161326411559,0.0859387753367786,"circle_calibrated",-3890.30869306931,-5204.7300950495,-2856.92583693205,-5624.60886143632,"landmark_ransac","109",2492.80988627394,-3304.65495371361,1132.84,53.915,28.289,28.264,53.962,"Polyacrylamide/acrylate",91.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2864.27106678203,-5630.85931543941,1,208.170637652335,0.0463308258446847,FALSE
129,129,609,405.054545266443,405.821742545597,"A129",-3329.04,710.423999999999,1125,40,35,35,40,"Polyamide (naturally occurring)",0.925494398314711,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.8469878303024,0.875,0.0273079007515944,"circle_calibrated",647.523306930692,2749.0339049505,1390.37613717901,1682.96896822341,"landmark_ransac","604",7045.73989082231,3735.13582245291,1865.273,239.682,41.017,41.017,238.04,"Polycarbonate (PC)",12.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",1688.65893776634,1408.93146072711,0,169.748315784913,2.38620656348477,TRUE
130,130,90,9.82614705862914,10.0853048647599,"A130",-852.566,4059.12,1125,52,35,35,52,"Polyamide (naturally occurring)",0.937622494627555,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.8469878303024,1.4705883994562,0.0393416093498207,"circle_calibrated",3996.21930693069,272.559904950495,4462.8201380407,-627.59932677609,"landmark_ransac","730",9813.89377834371,1706.38098244863,2039.937,66.21,47.665,47.665,66.572,"Polyethylene terephtalate (PET)",91.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",4456.81282528774,-619.823379277174,1,111.218290696945,0.0883500995839259,FALSE
131,131,23,13.4719439606856,13.7347090432641,"A131",-1868.984,413.738,1125,74,23,23,74,"Polyamide (naturally occurring)",0.922771687456672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.8469878303024,0.306666677472898,0.0664441882361047,"circle_calibrated",350.837306930693,1288.9779049505,1105.71818850719,337.557189509845,"landmark_ransac","657",6476.26484801409,2663.35164410317,2253.323,80.059,35.944,35.944,80.058,"Polyamide (PA)",93.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",1119.18389495812,337.147282377367,1,96.1855617711357,0.140062018795927,FALSE
