"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",5050,1950,13125,177.1,94.4,150,177.1,"Protein",0.956,"Comparstic Spotlight F2Ba Au 240926.csv",-1060.34722222222,-4122.56944444444,3952.56039584704,-1499.14512143617
"MP_-1",5025,8475,1875,60.4,39.6,50,60.4,"Protein",0.665,"Comparstic Spotlight F2Ba Au 240926.csv",-1085.34722222222,2402.43055555556,-1434.24217469379,2265.35379292427
"MP_-1",5100,8400,2500,100,31.8,52.5,100,"Protein",0.792,"Comparstic Spotlight F2Ba Au 240926.csv",-1010.34722222222,2327.43055555556,-1415.19226912372,2160.23940767855
"MP_-1",5100,2900,2500,60.4,52.7,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",-1010.34722222222,-3172.56944444444,3137.49839412183,-995.458180428925
"MP_-1",5100,3100,2500,60.4,52.7,50,60.4,"Protein",0.726,"Comparstic Spotlight F2Ba Au 240926.csv",-1010.34722222222,-2972.56944444444,2971.94600636745,-880.705540861381
"MP_-1",5100,10675,1875,60.4,39.6,30,60.4,"Protein",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-1010.34722222222,4602.43055555556,-3298.35067982984,3465.55068275936
"MP_-1",5150,9725,2500,80.9,39.3,50,80.9,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",-960.347222222223,3652.43055555556,-2540.6649978884,2879.08754787493
"MP_-1",5150,3725,2500,75,42.4,50,75,"Protein",0.706,"Comparstic Spotlight F2Ba Au 240926.csv",-960.347222222223,-2347.56944444444,2425.90663474311,-563.4916391514
"MP_-1",5150,9300,2500,60.4,52.7,50,60.4,"Protein",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",-960.347222222223,3227.43055555556,-2188.86617391033,2635.2381887939
"MP_-1",5200,6850,2500,60.4,52.7,50,60.4,"Protein",0.771,"Comparstic Spotlight F2Ba Au 240926.csv",-910.347222222223,777.430555555556,-189.537583811021,1188.13025715289
"MP_-1",5175,10075,1875,60.4,39.6,50,60.4,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",-935.347222222223,4002.43055555556,-2844.72575640451,3059.21061864884
"MP_-1",5300,10150,1250,50,31.8,50,50,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",-810.347222222223,4077.43055555556,-2978.52830154212,2998.77261614018
"MP_-1",5300,2700,1875,60.4,39.6,30,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-810.347222222223,-3372.56944444444,3188.29814230867,-1275.76320775085
"MP_-1",5325,7725,3750,80.9,59,75,80.9,"Protein",0.803,"Comparstic Spotlight F2Ba Au 240926.csv",-785.347222222223,1652.43055555556,-985.549679966165,1586.7028129144
"MP_-1",5375,7900,5000,95.7,66.5,75,95.7,"Protein",0.887,"Comparstic Spotlight F2Ba Au 240926.csv",-735.347222222223,1827.43055555556,-1159.09617914314,1645.72327559741
"MP_-1",5400,11400,3750,80.9,59,50,80.9,"Protein",0.936,"Comparstic Spotlight F2Ba Au 240926.csv",-710.347222222223,5327.43055555556,-4070.6070447908,3633.20041956014
"MP_-1",5425,2000,3750,80.9,59,75,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",-685.347222222223,-4072.56944444444,3696.0110997193,-1780.86768858375
"MP_-1",5400,5650,1250,50,31.8,25,50,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-710.347222222223,-422.569444444444,689.024103147737,334.062031993235
"MP_-1",5450,8025,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",-660.347222222223,1952.43055555556,-1305.59866132746,1655.36152991923
"MP_-1",5550,8975,3750,95.7,49.9,75,95.7,"Protein",0.91,"Comparstic Spotlight F2Ba Au 240926.csv",-560.347222222223,2902.43055555556,-2149.34882294455,2117.66037398787
"MP_-1",5575,11525,3750,95.7,49.9,75,95.7,"Protein",0.92,"Comparstic Spotlight F2Ba Au 240926.csv",-535.347222222223,5452.43055555556,-4274.48584675889,3560.06248000477
"MP_-1",5575,8000,1875,60.4,39.6,50,60.4,"Protein",0.729,"Comparstic Spotlight F2Ba Au 240926.csv",-535.347222222223,1927.43055555556,-1356.62501258787,1537.5472076268
"MP_-1",5600,9600,1250,50,31.8,30,50,"Protein",0.734,"Comparstic Spotlight F2Ba Au 240926.csv",-510.347222222223,3527.43055555556,-2695.38819456889,2434.87427569785
"MP_-1",5625,8400,1250,50,31.8,25,50,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",-485.347222222223,2327.43055555556,-1716.41794798853,1725.66438982329
"MP_-1",5675,975,3750,95.7,49.9,55,95.7,"Cellulose",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-435.347222222223,-5097.56944444444,4401.02628750108,-2575.91545106039
"MP_-1",5675,7650,3750,80.9,59,55,80.9,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",-435.347222222223,1577.43055555556,-1124.28465380147,1253.9538945064
"MP_-1",5700,3100,3125,80.9,49.2,50,80.9,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",-410.347222222223,-2972.56944444444,2627.68808766481,-1377.36270412453
"MP_-1",5700,7150,1250,50,31.8,25,50,"Cellulose",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",-410.347222222223,1077.43055555556,-724.747764361457,946.378247118243
"MP_-1",5725,9950,3125,80.9,49.2,50,80.9,"Protein",0.818,"Comparstic Spotlight F2Ba Au 240926.csv",-385.347222222223,3877.43055555556,-3056.82527286877,2532.22115259457
"MP_-1",5750,5325,3750,80.9,59,50,80.9,"Cellulose",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",-360.347222222223,-747.569444444444,757.229614005408,-142.127685874196
"MP_-1",5825,11675,3125,80.9,49.2,50,80.9,"Cellulose",0.863,"Comparstic Spotlight F2Ba Au 240926.csv",-285.347222222223,5602.43055555556,-4542.09093703411,3439.18647498745
"MP_-1",5850,5900,1250,50,31.8,25,50,"Protein",0.709,"Comparstic Spotlight F2Ba Au 240926.csv",-260.347222222223,-172.569444444444,223.890179427782,105.009959005302
"MP_-1",5900,8050,2500,60.4,52.7,50,60.4,"Protein",0.833,"Comparstic Spotlight F2Ba Au 240926.csv",-210.347222222223,1977.43055555556,-1584.48614882373,1297.21273741781
"MP_-1",5975,3275,2500,95.7,33.3,55,95.7,"Protein",0.743,"Comparstic Spotlight F2Ba Au 240926.csv",-135.347222222223,-2797.56944444444,2325.04486897435,-1504.58867766521
"MP_-1",6000,8575,5625,136.8,52.4,95,136.8,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",-110.347222222223,2502.43055555556,-2076.43748646276,1515.66222240542
"MP_-1",6050,3375,1875,75,31.8,52.5,75,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv",-60.3472222222226,-2697.56944444444,2199.23643525933,-1509.29450328933
"MP_-1",6125,8700,3125,80.9,49.2,50,80.9,"Protein",0.762,"Comparstic Spotlight F2Ba Au 240926.csv",14.6527777777774,2627.43055555556,-2251.62812853896,1483.91237978865
"MP_-1",6175,2450,3125,80.9,49.2,50,80.9,"Cellulose",0.74,"Comparstic Spotlight F2Ba Au 240926.csv",64.6527777777774,-3622.56944444444,2893.19582889364,-2143.49570363571
"MP_-1",6200,6950,625,31.8,25,25,31.8,"Protein",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",89.6527777777774,877.430555555556,-846.076975525935,417.744638164739
"MP_-1",6200,9350,2500,60.4,52.7,50,60.4,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",89.6527777777774,3277.43055555556,-2832.70562857854,1794.77631297527
"MP_-1",6200,2150,2500,60.4,52.7,50,60.4,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",89.6527777777774,-3922.56944444444,3127.18033057927,-2336.31871145633
"MP_10",6275,2275,21875,228.9,121.7,145,228.9,"PET",0.942,"Comparstic Spotlight F2Ba Au 240926.csv",164.652777777777,-3797.56944444444,2980.67784839496,-2326.68045713451
"MP_-1",6225,9000,2500,75,42.4,55,75,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",114.652777777777,2927.43055555556,-2557.33302995431,1573.26514526277
"MP_-1",6225,10175,625,31.8,25,25,31.8,"Protein",0.669,"Comparstic Spotlight F2Ba Au 240926.csv",114.652777777777,4102.43055555556,-3529.95330801132,2247.43690272209
"MP_-1",6300,6400,5000,104.1,61.2,50,104.1,"Cellulose",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",189.652777777777,327.430555555556,-448.184228985152,19.3986854768
"MP_-1",6300,2750,1875,60.4,39.6,30,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",189.652777777777,-3322.56944444444,2573.14684753235,-2074.83698663089
"MP_-1",6325,2375,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",214.652777777777,-3697.56944444444,2869.21349462588,-2310.69223428933
"MP_-1",6325,9975,3125,80.9,49.2,55,80.9,"Protein",0.831,"Comparstic Spotlight F2Ba Au 240926.csv",214.652777777777,3902.43055555556,-3421.7772400407,2049.90806927736
"MP_-1",6450,1900,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",339.652777777777,-4172.56944444444,3190.68001581282,-2686.69999560874
"MP_-1",6475,4175,5000,104.1,61.2,95,104.1,"Cellulose",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",364.652777777777,-1897.56944444444,1293.17752516077,-1402.08276899722
"MP_-1",6500,8325,11250,183.1,78.2,117.5,183.1,"Cellulose",0.85,"Comparstic Spotlight F2Ba Au 240926.csv",389.652777777777,2252.43055555556,-2156.37860068864,958.340453560031
"MP_-1",6475,4025,4375,104.1,53.5,75,104.1,"Cellulose",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",364.652777777777,-2047.56944444444,1417.34181597655,-1488.14724867288
"MP_11",6700,4825,114375,445.8,326.7,397.5,445.8,"PET",0.866,"Comparstic Spotlight F2Ba Au 240926.csv",589.652777777777,-1247.56944444444,626.035545445531,-1215.38312662638
"MP_-1",6525,9075,2500,75,42.4,50,75,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",414.652777777777,3002.43055555556,-2791.54413471352,1367.96880346903
"MP_-1",6525,5075,2500,75,42.4,30,75,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",414.652777777777,-997.569444444444,519.503620374153,-927.083987881864
"MP_-1",6550,11375,3750,115.1,41.5,72.5,115.1,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",439.652777777777,5302.43055555556,-4709.74067383488,2666.93011002649
"MP_-1",6650,11225,1875,60.4,39.6,30,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",539.652777777777,5152.43055555556,-4642.95270280286,2498.08943647364
"MP_-1",6700,4450,2500,60.4,52.7,50,60.4,"Protein",0.7,"Comparstic Spotlight F2Ba Au 240926.csv",589.652777777777,-1622.56944444444,936.446272485001,-1430.54432581553
"MP_-1",6750,6925,10625,152.5,88.7,100,152.5,"Protein",0.971,"Comparstic Spotlight F2Ba Au 240926.csv",639.652777777777,852.430555555556,-1140.95268586738,-51.8685081057593
"MP_-1",6700,11100,1875,60.4,39.6,30,60.4,"Protein",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",589.652777777777,5027.43055555556,-4568.17062034826,2384.98093980533
"MP_-1",6825,4050,3125,80.9,49.2,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",714.652777777777,-2022.56944444444,1195.83064826405,-1763.5198472971
"MP_-1",6800,7450,1875,60.4,39.6,30,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",689.652777777777,1377.43055555556,-1604.21586361453,207.969073820449
"MP_-1",6850,5950,2500,60.4,52.7,50,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",739.652777777777,-122.569444444444,-391.261115348536,-694.06381987473
"MP_-1",6875,1075,4375,80.9,68.9,75,80.9,"Cellulose",0.885,"Comparstic Spotlight F2Ba Au 240926.csv",764.652777777777,-4997.56944444444,3629.73425621862,-3511.85345780292
"MP_-1",6850,7100,1875,60.4,39.6,30,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",739.652777777777,1027.43055555556,-1343.18734493624,-34.2361423613498
"MP_-1",6850,10800,2500,60.4,52.7,50,60.4,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",739.652777777777,4727.43055555556,-4405.90651839234,2088.68768963822
"MP_-1",6950,4175,1875,60.4,39.6,30,60.4,"Cellulose",0.711,"Comparstic Spotlight F2Ba Au 240926.csv",839.652777777777,-1897.56944444444,1020.64000618785,-1795.26968991388
"MP_-1",7000,3500,3125,80.9,49.2,50,80.9,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",889.652777777777,-2572.56944444444,1550.69115496701,-2223.94794539294
"MP_-1",6950,6450,2500,60.4,52.7,50,60.4,"Protein",0.681,"Comparstic Spotlight F2Ba Au 240926.csv",839.652777777777,377.430555555556,-862.518404518267,-489.958414833061
"MP_-1",7000,1525,3750,80.9,59,75,80.9,"Protein",0.838,"Comparstic Spotlight F2Ba Au 240926.csv",889.652777777777,-4547.56944444444,3185.52098404155,-3357.13026112244
"MP_-1",7000,7800,2500,60.4,52.7,50,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",889.652777777777,1727.43055555556,-2008.68518175224,243.233805309268
"MP_-1",7050,2650,1875,60.4,39.6,50,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",939.652777777777,-3422.56944444444,2225.60064303125,-2753.0347604936
"MP_12",7075,7800,3125,80.9,49.2,55,80.9,"PET",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",964.652777777777,1727.43055555556,-2051.71742159007,181.151659901374
"MP_-1",7100,8250,1250,50,31.8,25,50,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",989.652777777777,2177.43055555556,-2438.55437398338,418.651050459051
"MP_-1",7125,10800,1875,60.4,39.6,30,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",1014.65277777778,4727.43055555556,-4563.69139779771,1861.05315647594
"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv",1039.65277777778,-2472.56944444444,1381.85048141416,-2290.73591642495
"MP_-1",7175,10025,1875,60.4,39.6,30,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv",1064.65277777778,3952.43055555556,-3950.86405514136,1374.99858121311
"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",1239.65277777778,5477.43055555556,-5313.60957139014,2105.12911863055
"MP_-1",7375,6775,625,31.8,25,25,31.8,"Cellulose",0.673,"Comparstic Spotlight F2Ba Au 240926.csv",1264.65277777778,702.430555555556,-1375.39039370017,-655.284199513867
"MP_-1",7400,1550,3125,80.9,49.2,75,80.9,"Cellulose",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",1289.65277777778,-4522.56944444444,2935.32165643716,-3673.89095668526
"MP_-1",7450,4350,3125,80.9,49.2,75,80.9,"Protein",0.8,"Comparstic Spotlight F2Ba Au 240926.csv",1339.65277777778,-1722.56944444444,588.900067983901,-2108.74209967824
"MP_-1",7475,5850,1875,60.4,39.6,50,60.4,"Protein",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",1364.65277777778,-222.569444444444,-667.08692011992,-1268.79135139095
"MP_-1",7525,10675,4375,80.9,68.9,55,80.9,"Protein",0.815,"Comparstic Spotlight F2Ba Au 240926.csv",1414.65277777778,4602.43055555556,-4689.72643458631,1458.22798123746
"MP_-1",7550,650,3125,80.9,49.2,50,80.9,"Protein",0.827,"Comparstic Spotlight F2Ba Au 240926.csv",1439.65277777778,-5422.56944444444,3594.24292165623,-4314.442125555
"MP_-1",7550,2525,4375,80.9,68.9,55,80.9,"Protein",0.895,"Comparstic Spotlight F2Ba Au 240926.csv",1439.65277777778,-3547.56944444444,2042.18928645888,-3238.63612960927
"MP_-1",7550,4275,3750,80.9,59,50,80.9,"Protein",0.732,"Comparstic Spotlight F2Ba Au 240926.csv",1439.65277777778,-1797.56944444444,593.605893608023,-2234.55053339326
"MP_-1",7550,10500,2500,60.4,52.7,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",1439.65277777778,4427.43055555556,-4559.21217524717,1337.12537314656
"MP_-1",7550,7025,2500,75,42.4,30,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",1439.65277777778,952.430555555556,-1682.73943801475,-656.701739339522
"MP_-1",7575,4775,1875,60.4,39.6,30,60.4,"Protein",0.663,"Comparstic Spotlight F2Ba Au 240926.csv",1464.65277777778,-1297.56944444444,165.38084427612,-1968.36298294369
"MP_-1",7550,9400,2500,60.4,52.7,50,60.4,"Protein",0.783,"Comparstic Spotlight F2Ba Au 240926.csv",1439.65277777778,3327.43055555556,-3648.67404259806,705.985855525068
"MP_-1",7600,4650,2500,60.4,52.7,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",1489.65277777778,-1422.56944444444,254.507006676667,-2060.77743114271
"MP_-1",7600,6450,1250,50,31.8,30,50,"Protein",0.699,"Comparstic Spotlight F2Ba Au 240926.csv",1489.65277777778,377.430555555556,-1235.46448311279,-1028.00367503481
"MP_-1",7725,5200,4375,95.7,58.2,75,95.7,"Protein",0.875,"Comparstic Spotlight F2Ba Au 240926.csv",1614.65277777778,-872.569444444444,-272.482459377604,-1848.67791467845
"MP_-1",7825,450,10625,150,90.2,100,150,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",1714.65277777778,-5622.56944444444,3602.01043000524,-4656.82929828482
"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",1664.65277777778,-4722.56944444444,2885.7128450024,-4099.05432329228
"MP_-1",7800,9350,1250,50,31.8,25,50,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",1689.65277777778,3277.43055555556,-3750.72674511889,470.357210940202
"MP_13",7850,4750,5000,95.7,66.5,75,95.7,"PET",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",1739.65277777778,-1322.56944444444,28.2900133400447,-2210.34159605192
"MP_-1",7875,7225,4375,128.1,43.5,75,128.1,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",1764.65277777778,1152.43055555556,-2034.7648650664,-810.971729872851
"MP_-1",7900,4350,3750,80.9,59,75,80.9,"Protein",0.954,"Comparstic Spotlight F2Ba Au 240926.csv",1789.65277777778,-1722.56944444444,330.706628956926,-2481.2349721256
"MP_14",7900,3025,3750,80.9,59,75,80.9,"PET",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",1789.65277777778,-3047.56944444444,1427.49119782972,-3241.47120926058
"MP_-1",7950,4875,4375,104.1,53.5,82.5,104.1,"Protein",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",1839.65277777778,-1197.56944444444,-132.556548790217,-2221.39739019939
"MP_-1",7900,7500,1875,60.4,39.6,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",1789.65277777778,1427.43055555556,-2276.74347817462,-673.880898936775
"MP_-1",8000,2175,35625,543.7,83.4,130,543.7,"Cellulose",0.878,"Comparstic Spotlight F2Ba Au 240926.csv",1889.65277777778,-3897.56944444444,2073.71252600208,-3811.94612129984
"MP_15",8175,5300,119375,672.4,226,297.5,672.4,"PET",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",2064.65277777778,-772.569444444444,-613.45209228177,-2163.79446734204
"MP_-1",7950,3550,2500,75,42.4,55,75,"Protein",0.763,"Comparstic Spotlight F2Ba Au 240926.csv",1839.65277777778,-2522.56944444444,964.228020082575,-2981.63362733437
"MP_-1",8000,7700,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",1889.65277777778,1627.43055555556,-2499.67218571277,-641.904453246423
"MP_-1",8000,8375,1250,50,31.8,30,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",1889.65277777778,2302.43055555556,-3058.41149438382,-254.614294705961
"MP_-1",8050,3350,2500,60.4,52.7,50,60.4,"Protein",0.667,"Comparstic Spotlight F2Ba Au 240926.csv",1939.65277777778,-2722.56944444444,1072.40408805319,-3179.16246077911
"MP_-1",8050,4500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",1939.65277777778,-1572.56944444444,120.47785846548,-2519.33478326573
"MP_-1",8075,5075,3750,80.9,59,55,80.9,"Protein",0.911,"Comparstic Spotlight F2Ba Au 240926.csv",1964.65277777778,-997.569444444444,-369.829336274316,-2210.11499297834
"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",1989.65277777778,4452.43055555556,-4895.47598252722,896.20038676795
"MP_-1",8150,11350,2500,60.4,52.7,50,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",2039.65277777778,5277.43055555556,-5607.06774190593,1328.16692804548
"MP_-1",8150,9400,1250,50,31.8,50,50,"Protein",0.661,"Comparstic Spotlight F2Ba Au 240926.csv",2039.65277777778,3327.43055555556,-3992.93196130069,209.328692261917
"MP_-1",8225,4650,625,31.8,25,25,31.8,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",2114.65277777778,-1422.56944444444,-104.094991971909,-2578.12864287516
"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",2164.65277777778,2577.43055555556,-3443.83090695147,-324.463948462865
"MP_-1",8275,9825,4375,104.1,53.5,77.5,104.1,"Cellulose",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",2164.65277777778,3752.43055555556,-4416.45118500847,349.707808996459
"MP_-1",8350,4950,3750,104.1,45.9,50,104.1,"Cellulose",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",2239.65277777778,-1122.56944444444,-424.1439733332,-2509.46992587033
"MP_-1",8325,5200,1250,50,31.8,25,50,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",2214.65277777778,-872.569444444444,-616.740378080237,-2345.3350779416
"MP_-1",8400,400,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",2289.65277777778,-5672.56944444444,3313.48468818714,-5161.48057297056
"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",2289.65277777778,-3447.56944444444,1471.71437441962,-3884.85745778163
"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv",2364.65277777778,3827.43055555556,-4593.28596998391,227.187661079904
"MP_-1",8500,3000,2500,60.4,52.7,50,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",2389.65277777778,-3072.56944444444,1103.92732759638,-3752.47245246968
"MP_-1",8575,7075,2500,75,42.4,30,75,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",2464.65277777778,1002.43055555556,-2312.23481273701,-1476.46956668885
"MP_16",8650,2625,10625,152.5,88.7,127.5,152.5,"PET",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",2539.65277777778,-3447.56944444444,1328.27357496019,-4091.79794247461
"MP_-1",8675,3900,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",2564.65277777778,-2172.56944444444,258.533023080055,-3380.94391370081
"MP_-1",8675,8750,3125,80.9,49.2,50,80.9,"Protein",0.768,"Comparstic Spotlight F2Ba Au 240926.csv",2564.65277777778,2677.43055555556,-3756.11237996375,-598.19240418786
"MP_-1",8700,4800,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",2589.65277777778,-1272.56944444444,-500.796801760615,-2885.25108411616
"MP_-1",8750,8700,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",2639.65277777778,2627.43055555556,-3757.75652286298,-688.96270948764
"MP_-1",8750,1775,2500,80.9,39.3,50,80.9,"Protein",0.853,"Comparstic Spotlight F2Ba Au 240926.csv",2639.65277777778,-4297.56944444444,1974.49490313255,-4662.27285451387
"MP_-1",8750,10650,1875,60.4,39.6,30,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",2639.65277777778,4577.43055555556,-5371.89230346822,429.875526295918
"MP_-1",8875,7975,4375,80.9,68.9,75,80.9,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",2764.65277777778,1902.43055555556,-3229.34951698306,-1208.41127026648
"MP_-1",8900,10150,2500,60.4,52.7,50,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",2789.65277777778,4077.43055555556,-5044.07581375792,18.8296365612693
"MP_-1",8950,4200,2500,60.4,52.7,50,60.4,"Cellulose",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",2839.65277777778,-1872.56944444444,-147.580437956895,-3436.44948751177
"MP_-1",8950,8625,1875,60.4,39.6,50,60.4,"Protein",0.755,"Comparstic Spotlight F2Ba Au 240926.csv",2839.65277777778,2552.43055555556,-3810.42701702263,-897.547337079853
"MP_-1",8975,4025,4375,95.7,58.2,75,95.7,"Protein",0.844,"Comparstic Spotlight F2Ba Au 240926.csv",2864.65277777778,-2047.56944444444,-17.0661786177517,-3557.55209560267
"MP_-1",8975,11100,1250,50,31.8,25,50,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",2864.65277777778,5027.43055555556,-5873.48189542908,501.822529099212
"MP_-1",9000,7800,2500,60.4,52.7,50,60.4,"Protein",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",2889.65277777778,1727.43055555556,-3156.21157742769,-1412.29007223457
"MP_-1",9125,10575,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3014.65277777778,4502.43055555556,-5524.97135724948,76.4325594186199
"MP_17",9425,4325,91875,638.7,183.1,252.5,638.7,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",3314.65277777778,-1747.56944444444,-523.588199276302,-3757.91600869872
"MP_-1",9150,7200,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",3039.65277777778,1127.43055555556,-2745.61889384019,-1880.71228175299
"MP_-1",9200,4725,3750,80.9,59,50,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv",3089.65277777778,-1347.56944444444,-725.596255271582,-3342.16429333995
"MP_-1",9275,10450,3125,80.9,49.2,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",3164.65277777778,4377.43055555556,-5507.56559457865,-119.452131126883
"MP_-1",9425,8150,18125,258.2,89.4,142.5,258.2,"Cellulose",0.901,"Comparstic Spotlight F2Ba Au 240926.csv",3314.65277777778,2077.43055555556,-3689.77761507889,-1563.27177696943
"MP_-1",9325,8525,1875,60.4,39.6,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",3214.65277777778,2452.43055555556,-3942.81202233459,-1265.33438390309
