"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm"
61,249,80,12.4902506063129,12.4902506063129,"MP_14",7900,3025,3750,80.9,59,75,80.9,"PET",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",1155.20833333333,-1951.04166666667,-1644.38356526084,2135.50023076435,"402",4406.17714199954,3965.91099101027,6816.157,104.475,86.384,86.384,105.541,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1654.05375242468,2127.59492618926
62,272,98,12.581801486753,12.581801486753,"MP_-1",8575,7075,2500,75,42.4,30,75,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",1830.20833333333,2098.95833333333,-2615.85522869255,-1847.15590578609,"12",3433.13258800767,-3.19228114297948,788.622,41.608,26.756,26.756,41.847,"Cellulose Acetate Butyrate (CAB)",91.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2627.09830641655,-1841.50834596399
63,334,36,12.6607062546774,12.6607062546774,"MP_-1",10600,5725,6250,115.1,69.1,95,115.1,"Protein",0.874,"Comparstic Spotlight F2Ba Au 240926.csv",3855.20833333333,748.958333333333,-4532.33841139858,-353.28189233776,"123",1522.06160261598,1496.2722468964,3863.686,108.347,47.843,47.843,109.227,"Cellulose Acetate Butyrate (CAB)",93.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4538.16929180824,-342.043817924608
64,265,273,12.6667750229029,12.6667750229029,"MP_-1",8275,9825,4375,104.1,53.5,77.5,104.1,"Cellulose",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",1530.20833333333,4848.95833333333,-2520.43002453997,-4607.48525436392,"565",3531.87221236555,-2759.29074941139,5365.297,111.024,68.403,68.403,110.439,"Polyamide (PA)",78.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2528.35868205867,-4597.6068142324
65,175,284,12.7143365441993,12.7143365441993,"MP_-1",5700,7150,1250,50,31.8,25,50,"Cellulose",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",-1044.79166666667,2173.95833333333,241.215295814283,-2134.3553227158,"269",6299.45203230347,-308.596235552226,967.075,38.517,33.331,31.574,40.759,"Polyamide (PA)",76.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",239.221137879253,-2146.91230037323
66,241,143,12.7821954418979,12.7821954418979,"MP_-1",7600,6450,1250,50,31.8,30,50,"Protein",0.699,"Comparstic Spotlight F2Ba Au 240926.csv",855.208333333333,1473.95833333333,-1598.85495148771,-1296.92123896846,"291",4450.38034592719,547.912598994007,593.856,35.246,21.609,21.609,36.033,"Cellulose Acetate Butyrate (CAB)",90.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1609.85054849703,-1290.403465827
67,127,245,12.8553567032419,12.8553567032419,"MP_-1",4550,3650,4375,80.9,68.9,75,80.9,"Protein",0.842,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,-1326.04166666667,1644.98419308291,1265.55778114503,"254",7699.02880081803,3115.1428322988,1056.878,42.141,34.876,34.876,44.777,"Polyamide (PA)",81.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",1638.79790639381,1276.82676747779
68,217,123,12.8812759084316,12.8812759084316,"MP_-1",7000,3500,3125,80.9,49.2,50,80.9,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",255.208333333333,-1476.04166666667,-783.373152506406,1596.0177287049,"38",5289.09308538567,3430.30593562714,802.463,33.579,31.369,31.365,35.036,"Cellulose Acetate Butyrate (CAB)",90.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-771.137809038548,1591.98987080613
69,153,93,12.9790379285513,12.9790379285513,"MP_-1",5100,10675,1875,60.4,39.6,30,60.4,"Protein",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-1644.79166666667,5698.95833333333,578.059431526002,-5688.52225797355,"377",6630.68902796914,-3839.68594151327,812.679,37.698,27.19,27.19,38.463,"Cellulose Acetate Butyrate (CAB)",91.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",570.458133544922,-5678.00200633428
70,67,268,12.9852461494096,12.9852461494096,"MP_-1",2975,4000,1875,60.4,39.6,30,60.4,"Protein",0.731,"Comparstic Spotlight F2Ba Au 240926.csv",-3769.79166666667,-976.041666666667,3187.32683632185,800.640192623721,"695",9238.67805970073,2629.48165667808,748.251,32.024,28.45,28.45,35.316,"Polyacrylamide/acrylate",79.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",3178.44716527651,791.165591857072
71,53,249,13.096363809301,13.096363809301,"MP_-1",2650,2950,625,31.8,25,25,31.8,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-4094.79166666667,-2026.04166666667,3588.54366487562,1822.09254127469,"687",9652.58078738694,3647.87754976455,483.29,25.833,25.259,25.231,28.821,"Cellulose Acetate Butyrate (CAB)",81.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",3592.34989296272,1809.56148494354
72,121,301,13.1522694132777,13.1522694132777,"MP_-1",4375,7575,1875,60.4,39.6,30,60.4,"Protein",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-2369.79166666667,2598.95833333333,1529.09086562033,-2655.46959492861,"651",7589.95595995758,-804.016560092037,429.408,37.432,19.115,19.115,36.939,"Polyacrylamide/acrylate",72.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",1529.72506553336,-2642.33262491305
73,339,241,13.3189928431129,13.3189928431129,"MP_-1",10700,7350,1875,60.4,39.6,30,60.4,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,2373.95833333333,-4752.02903581653,-1963.88935580279,"127",1302.76778572814,-113.413257170377,461.045,28.478,24.706,24.523,32.88,"Cellulose Acetate Butyrate (CAB)",82.22,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4757.46310869608,-1951.72932199139
74,297,92,13.4953548449805,13.4953548449805,"MP_-1",9400,1200,4375,80.9,68.9,75,80.9,"Protein",0.899,"Comparstic Spotlight F2Ba Au 240926.csv",2655.20833333333,-3776.04166666667,-3003.01601606079,4063.51949991549,"556",3055.39611808045,5888.46332807149,1389.398,51.9,36.84,36.663,52.542,"Cellulose Acetate Butyrate (CAB)",91.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3004.83477634377,4050.14726325048
75,234,31,13.6322262774759,13.6322262774759,"MP_-1",7550,2525,4375,80.9,68.9,55,80.9,"Protein",0.895,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,-2451.04166666667,-1258.93091697347,2607.47394031202,"718",4814.33919385099,4441.8130177119,2405.412,70.344,49.292,49.292,70.981,"Cellulose Acetate Butyrate (CAB)",93.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1245.89170057323,2603.49695289089
76,174,202,13.8074927246898,13.8074927246898,"MP_-1",5700,3100,3125,80.9,49.2,50,80.9,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",-1044.79166666667,-1876.04166666667,540.594838091012,1898.19740421409,"610",6594.52277021015,3724.22853836687,1558.788,56.601,44.629,44.629,56.833,"Polyacrylamide/acrylate",86.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",534.291875785932,1885.91247354586
77,283,152,13.8417080548828,13.8417080548828,"MP_-1",8950,4200,2500,60.4,52.7,50,60.4,"Cellulose",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",2205.20833333333,-776.041666666667,-2776.71722586616,1043.17901230705,"445",3270.67146188396,2876.33071757277,869.362,49.998,23.735,23.735,49.944,"Polyamide (PA)",89.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2789.55943254026,1038.01465275176
78,292,81,13.871786648154,13.871786648154,"MP_-1",9275,10450,3125,80.9,49.2,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",2530.20833333333,5473.95833333333,-3562.32260252832,-5155.87189931563,"109",2492.80988627394,-3304.65495371361,1132.84,53.915,28.289,28.264,53.962,"Polyacrylamide/acrylate",91.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3567.42100815028,-5142.97101853462
79,258,185,13.9899215506368,13.9899215506368,"MP_-1",8050,4500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",1305.20833333333,-476.041666666667,-1902.77066005038,677.942615732229,"9",4150.14299976923,2504.33492348031,837.56,39.417,30.921,30.921,39.793,"Polyacrylamide/acrylate",87.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1910.08789465499,666.018858659302
80,306,211,14.0280853589457,14.0280853589457,"MP_-1",9750,5850,1875,60.4,39.6,50,60.4,"Protein",0.75,"Comparstic Spotlight F2Ba Au 240926.csv",3005.20833333333,873.958333333333,-3695.24029408851,-540.576139696144,"342",2355.60773382317,1287.31164651113,674.102,33.945,29.219,28.934,37.996,"Polyacrylamide/acrylate",85.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3704.62316060105,-551.004418309878
81,88,94,14.195242618956,14.195242618956,"MP_-1",3700,2150,3125,80.9,49.2,50,80.9,"Protein",0.832,"Comparstic Spotlight F2Ba Au 240926.csv",-3044.79166666667,-2826.04166666667,2602.20373167686,2696.26308471531,"675",8675.51776031075,4529.07129040026,816.634,40.6,28.125,28.125,40.187,"Cellulose Acetate Butyrate (CAB)",91.43,"Comparstic Raman F2Ba Au IAEA 240930.csv",2615.28686588653,2690.75522557925
82,196,206,15.19704126548,15.19704126548,"MP_-1",6450,1900,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-294.791666666667,-3076.04166666667,-117.469135851047,3148.46849780011,"305",5929.75250854491,4994.64010059932,1065.612,41.078,34.709,34.709,41.334,"Polyacrylamide/acrylate",86.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",-130.478385879308,3156.32403577831
83,182,134,15.2471725663751,15.2471725663751,"MP_-1",6000,8575,5625,136.8,52.4,95,136.8,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",-744.791666666667,3598.95833333333,-162.829559944558,-3531.04020498545,"543",5911.95641345715,-1697.26571998074,595.998,28.703,27.555,24.471,34.073,"Polyacrylamide/acrylate",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-148.274480967068,-3535.58178480175
84,151,155,15.2489449043976,15.2489449043976,"MP_-1",5100,2900,2500,60.4,52.7,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",-1644.79166666667,-2076.04166666667,1152.79423182269,2052.98328570049,"487",7227.14524720073,3885.54152932363,697.171,38.323,27.977,27.977,38.463,"Cellulose Acetate Butyrate (CAB)",89.62,"Comparstic Raman F2Ba Au IAEA 240930.csv",1166.91435277651,2047.22546450262
85,96,181,15.3566735648646,15.3566735648646,"MP_-1",3925,4600,1875,60.4,39.6,30,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",-2819.79166666667,-376.041666666667,2197.06688176643,273.449804723711,"373",8250.70774853849,2097.89507437928,707.387,32.592,28.224,28.224,35.942,"Cellulose Acetate Butyrate (CAB)",87.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",2190.47685411427,259.579009558272
86,195,298,15.3974672119568,15.3974672119568,"MP_-1",6325,9975,3125,80.9,49.2,55,80.9,"Protein",0.831,"Comparstic Spotlight F2Ba Au 240926.csv",-419.791666666667,4998.95833333333,-589.918694621011,-4900.98476460567,"752",5472.794712098,-3047.47267631635,854.368,38.639,31.936,31.936,39.023,"Polyacrylamide/acrylate",73.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-587.436182326218,-4885.78874113736
87,328,141,15.4631002131818,15.4631002131818,"MP_-1",10350,7075,1250,50,31.8,30,50,"Protein",0.679,"Comparstic Spotlight F2Ba Au 240926.csv",3605.20833333333,2098.95833333333,-4383.20858432231,-1715.94635330678,"711",1661.56002540065,122.52851963827,347.844,29.286,19.317,19.317,29.524,"Cellulose Acetate Butyrate (CAB)",90.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4398.67086902357,-1715.78754518274
88,287,175,15.4924864660633,15.4924864660633,"MP_-1",9000,7800,2500,60.4,52.7,50,60.4,"Protein",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",2255.20833333333,2823.95833333333,-3092.61697612362,-2537.61625678771,"596",2962.39716955733,-713.887949486301,673.772,29.826,29.265,28.244,35.172,"Cellulose Acetate Butyrate (CAB)",88.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3097.83372486689,-2552.20401430731
89,300,117,15.5421994273539,15.5421994273539,"MP_18",9500,7925,5000,95.7,66.5,75,95.7,"PET",0.816,"Comparstic Spotlight F2Ba Au 240926.csv",2755.20833333333,2948.95833333333,-3599.7031011235,-2625.11732338718,"561",2472.1434532688,-797.127749090326,32605.538,573.006,160.833,160.833,571.113,"Polyethylene terephtalate (PET)",90.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3588.08744115542,-2635.44381391133
90,231,228,15.6331079502962,15.6331079502962,"MP_-1",7475,5850,1875,60.4,39.6,50,60.4,"Protein",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",730.208333333333,873.958333333333,-1430.04092278838,-708.746129493565,"537",4630.63756713866,1113.94323630137,717.109,38.674,25.727,24.505,40.664,"Cellulose Acetate Butyrate (CAB)",83.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1429.59332728556,-724.372828519638
91,152,258,15.6721187552811,15.6721187552811,"MP_-1",5100,3100,2500,60.4,52.7,50,60.4,"Protein",0.726,"Comparstic Spotlight F2Ba Au 240926.csv",-1644.79166666667,-1876.04166666667,1138.01005689544,1853.84487943235,"636",7213.36762519731,3688.06228060788,646.914,40.083,20.975,20.975,40.593,"Polyacrylamide/acrylate",80.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",1153.13673077309,1849.74621578687
92,150,274,15.7564316227576,15.7564316227576,"MP_-1",5100,8400,2500,100,31.8,52.5,100,"Protein",0.792,"Comparstic Spotlight F2Ba Au 240926.csv",-1644.79166666667,3423.95833333333,746.229421323424,-3423.32288667343,"420",6794.29828925981,-1574.98932470034,411.118,36.813,16.733,16.733,37.226,"Cellulose Acetate Butyrate (CAB)",78.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",734.067394835592,-3413.30538952135
93,76,257,15.8970354176537,15.8970354176537,"MP_-1",3250,3475,1875,60.4,39.6,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-3494.79166666667,-1501.04166666667,2952.31998688717,1343.70674960256,"223",9019.95831039636,3167.9570499786,712.001,32.474,31.256,30.06,33.375,"Polyacrylamide/acrylate",80.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",2959.72741597214,1329.64098515759
94,125,232,15.978351273911,15.978351273911,"MP_-1",4550,7250,1250,50,31.8,50,50,"Protein",0.674,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,2273.95833333333,1378.86904439248,-2318.93353168153,"437",7455.05007784071,-479.668375428082,696.182,47.314,19.763,19.763,47.088,"Polyacrylamide/acrylate",83.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",1394.81918341649,-2317.98444024909
95,65,275,16.0474225261615,16.0474225261615,"MP_-1",2950,6300,3750,80.9,59,75,80.9,"Cellulose",0.84,"Comparstic Spotlight F2Ba Au 240926.csv",-3794.79166666667,1323.95833333333,3042.20112544204,-1491.29950132582,"461",9102.62404241691,363.062837114726,4896.013,168.502,53.361,53.361,169.678,"Polyamide (PA)",78.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",3042.39314799269,-1475.25322770628
96,99,197,16.0845712339204,16.0845712339204,"MP_-1",3975,3375,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",-2769.79166666667,-1601.04166666667,2237.83535162878,1496.8685868479,"105",8302.9478986348,3350.51054152397,765.883,39.037,26.981,26.766,39.037,"Cellulose Acetate Butyrate (CAB)",86.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2242.71700421058,1512.19447670296
97,291,28,16.0928184298782,16.0928184298782,"MP_-1",9200,4725,3750,80.9,59,50,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv",2455.20833333333,-251.041666666667,-3064.44869288536,538.920914512232,"139",3000.85969765022,2361.96616277825,1178.154,51.55,33.07,33.07,50.633,"Cellulose Acetate Butyrate (CAB)",93.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3059.371196774,523.650097957242
98,281,116,16.1197531629727,16.1197531629727,"MP_-1",8875,7975,4375,80.9,68.9,75,80.9,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv",2130.20833333333,2998.95833333333,-2981.09162526737,-2721.10247160186,"689",3072.04407800125,-868.312129441353,1900.371,54.85,49.364,49.364,57.002,"Cellulose Acetate Butyrate (CAB)",91,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2988.18681642297,-2706.62819426236
99,315,188,16.2329836932383,16.2329836932383,"MP_-1",10125,9625,2500,75,42.4,50,75,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",3380.20833333333,4648.95833333333,-4347.67610759304,-4271.59323001875,"339",1714.37424308045,-2417.14646965967,676.244,44.203,21.241,21.241,45.747,"Cellulose Acetate Butyrate (CAB)",87.22,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4345.85665134377,-4255.46253448068
100,257,62,16.4299593711473,16.4299593711473,"MP_-1",8050,3350,2500,60.4,52.7,50,60.4,"Protein",0.667,"Comparstic Spotlight F2Ba Au 240926.csv",1305.20833333333,-1626.04166666667,-1817.76165421872,1822.98845177405,"684",4232.2346642063,3648.45161734803,738.035,35.172,26.443,26.443,34.91,"Cellulose Acetate Butyrate (CAB)",92.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1827.99623021792,1810.13555252702
101,46,121,16.6394814028631,16.6394814028631,"MP_-1",2450,1850,3125,75,53.1,55,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",-4294.79166666667,-3126.04166666667,3868.99503324362,2902.56960082223,"517",9928.70729503891,4724.25426878211,971.194,45.716,37.492,36.88,48.796,"Polyacrylamide/acrylate",90.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",3868.47640061469,2885.9382039611
102,82,287,16.8073972386678,16.8073972386678,"MP_-1",3300,10025,1250,50,31.8,30,50,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",-3444.79166666667,5048.95833333333,2418.35365645283,-5174.3800119473,"122",8462.53868684114,-3331.06206255351,784.502,41.907,25.833,25.833,41.77,"Polyacrylamide/acrylate",76,"Comparstic Raman F2Ba Au IAEA 240930.csv",2402.30779241692,-5169.37812737452
103,108,60,16.8221050286845,16.8221050286845,"MP_-1",4175,10800,3125,80.9,49.2,75,80.9,"Protein",0.901,"Comparstic Spotlight F2Ba Au 240926.csv",-2569.79166666667,5823.95833333333,1489.83445118663,-5881.36057092965,"491",7537.14174227779,-4053.81315014983,1372.426,60.222,34.341,34.341,60.889,"Cellulose Acetate Butyrate (CAB)",92.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",1476.91084785357,-5892.12921497084
104,72,194,16.868764731556,16.868764731556,"MP_-1",3200,10200,5000,95.7,66.5,75,95.7,"Protein",0.924,"Comparstic Spotlight F2Ba Au 240926.csv",-3544.79166666667,5223.95833333333,2504.98670652557,-5356.01820489555,"211",8575.63000078592,-3504.43047276327,1718.128,62.766,44.77,44.397,63.147,"Cellulose Acetate Butyrate (CAB)",86.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",2515.3991063617,-5342.74653758428
105,176,47,17.0482832831914,17.0482832831914,"MP_-1",5725,9950,3125,80.9,49.2,50,80.9,"Protein",0.818,"Comparstic Spotlight F2Ba Au 240926.csv",-1019.79166666667,4973.95833333333,9.34454604932273,-4920.44498860389,"761",6085.32482366692,-3075.60198790668,738.365,33.385,32.288,32.288,37.63,"Cellulose Acetate Butyrate (CAB)",92.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",25.093929242702,-4913.91805272769
106,246,304,17.1839284419541,17.1839284419541,"MP_13",7850,4750,5000,95.7,66.5,75,95.7,"PET",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",1105.20833333333,-226.041666666667,-1722.1124724413,414.235432969804,"201",4332.69649131461,2236.245361997,9582.43,120.396,107.152,102.984,128.642,"Polyethylene terephtalate (PET)",71.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1727.53440310961,397.929297175992
107,117,101,17.4629389084729,17.4629389084729,"MP_-1",4300,1550,1250,50,31.8,25,50,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",-2444.79166666667,-3426.04166666667,2049.14103765417,3338.03082830147,"198",8126.13508292419,5171.45291630993,801.145,44.133,23.772,23.772,43.901,"Polyacrylamide/acrylate",91.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",2065.90418849997,3333.13685148892
108,98,50,17.520734370432,17.520734370432,"MP_-1",3950,950,4375,80.9,68.9,75,80.9,"Protein",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",-2794.79166666667,-4026.04166666667,2441.98577340515,3909.57374098322,"634",8505.01968801837,5730.59474261558,1697.86,56.72,39.247,39.247,56.83,"Cellulose Acetate Butyrate (CAB)",92.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",2444.78879359415,3892.27867779457
109,154,267,17.6481870639044,17.6481870639044,"MP_-1",5150,9725,2500,80.9,39.3,50,80.9,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,4748.95833333333,598.499660863384,-4738.91878446806,"674",6673.74409672984,-2891.32629361087,422.158,32.56,24.171,24.171,32.148,"Cellulose Acetate Butyrate (CAB)",79.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",613.513202305622,-4729.64235843188
110,180,106,17.7596890459456,17.7596890459456,"MP_-1",5900,8050,2500,60.4,52.7,50,60.4,"Protein",0.833,"Comparstic Spotlight F2Ba Au 240926.csv",-844.791666666667,3073.95833333333,-24.451897626466,-3015.69397599519,"84",6030.21433565322,-1160.51252943065,1383.301,50.678,36.307,36.255,50.748,"Cellulose Acetate Butyrate (CAB)",91.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",-30.016558770998,-2998.82859425166
111,347,147,17.7718112383692,17.7718112383692,"MP_-1",11200,3700,2500,60.4,52.7,50,60.4,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv",4455.20833333333,-1276.04166666667,-4980.06385906464,1707.34699590892,"773",1071.4185495873,3530.19369515197,862.442,35.707,33.385,29.852,43.055,"Polyacrylamide/acrylate",90.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4988.81234483692,1691.87763033096
112,204,293,18.0251139486708,18.0251139486708,"MP_-1",6550,5825,1250,50,31.8,30,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-194.791666666667,848.958333333333,-507.177771932319,-752.23063774856,"573",5539.38655178121,1074.33257304152,942.029,43.055,37.888,35.204,51.959,"Cellulose Acetate Butyrate (CAB)",75.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",-520.844342643008,-763.983491779488
113,4,214,18.4070790820442,18.4070790820442,"MP_-1",650,6950,2500,60.4,52.7,50,60.4,"Protein",0.769,"Comparstic Spotlight F2Ba Au 240926.csv",-6094.79166666667,1973.95833333333,5284.24422901213,-2308.51733336061,"431",11358.1355778942,-482.538713345462,692.886,36.396,30.861,30.861,36.74,"Cellulose Acetate Butyrate (CAB)",85.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",5297.90468346998,-2320.85477816647
114,296,105,18.415016826116,18.415016826116,"MP_-1",9350,6100,2500,60.4,52.7,50,60.4,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",2605.20833333333,1123.95833333333,-3315.44370021128,-819.067497385814,"641",2726.45539274868,1017.4998822774,857.498,34.858,32.746,30.724,39.756,"Cellulose Acetate Butyrate (CAB)",91.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3333.77550167554,-820.816182543608
115,11,45,18.5731950788337,18.5731950788337,"MP_-1",1325,4050,1250,50,31.8,25,50,"Protein",0.693,"Comparstic Spotlight F2Ba Au 240926.csv",-5419.79166666667,-926.041666666667,4826.52264430221,628.886147906907,"62",10891.4186325282,2449.22443546661,739.189,37.378,26.682,26.625,38.667,"Cellulose Acetate Butyrate (CAB)",93,"Comparstic Raman F2Ba Au IAEA 240930.csv",4831.18773810398,610.908370645602
116,105,271,18.6096579936566,18.6096579936566,"MP_-1",4100,9550,2500,60.4,52.7,50,60.4,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv",-2644.79166666667,4573.95833333333,1656.91244683247,-4642.28959735148,"614",7703.04727390236,-2816.12344017551,959.825,42.129,31.875,31.261,43.629,"Cellulose Acetate Butyrate (CAB)",78.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",1642.81637947814,-4654.43950499652
117,157,148,18.6211702012053,18.6211702012053,"MP_-1",5200,6850,2500,60.4,52.7,50,60.4,"Protein",0.771,"Comparstic Spotlight F2Ba Au 240926.csv",-1544.79166666667,1873.95833333333,761.237573875508,-1872.6081506317,"59",6831.03861460227,-50.2658229880135,776.923,35.346,30.411,30.411,36.128,"Cellulose Acetate Butyrate (CAB)",89.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",770.807720178052,-1888.58188780902
118,262,133,18.844233699685,18.844233699685,"MP_-1",8150,9400,1250,50,31.8,50,50,"Protein",0.661,"Comparstic Spotlight F2Ba Au 240926.csv",1405.20833333333,4423.95833333333,-2364.55214890198,-4193.55625037364,"279",3679.98164890236,-2344.81395414169,658.613,35.898,27.412,27.386,37.888,"Cellulose Acetate Butyrate (CAB)",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2380.24924552186,-4183.1300189627
119,213,204,19.0231485550288,19.0231485550288,"MP_-1",6875,1075,4375,80.9,68.9,75,80.9,"Cellulose",0.885,"Comparstic Spotlight F2Ba Au 240926.csv",130.208333333333,-3901.04166666667,-479.653527595961,4001.3307953766,"578",5561.77518753678,5842.53792139341,2588.314,74.965,45.955,45.642,75.097,"Polyamide (PA)",86.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",-498.455706887437,4004.2218565724
120,146,272,19.3280419521061,19.3280419521061,"MP_-1",4950,9750,2500,60.4,52.7,50,60.4,"Protein",0.67,"Comparstic Spotlight F2Ba Au 240926.csv",-1794.79166666667,4773.95833333333,795.790045265621,-4778.59526017882,"707",6837.35335802051,-2945.28864645762,897.045,38.152,34.406,34.406,39.28,"Polyacrylamide/acrylate",78.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",777.122463596293,-4783.60471127863
121,107,149,19.337744990851,19.337744990851,"MP_-1",4200,3600,3125,80.9,49.2,55,80.9,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,-1376.04166666667,1997.17244778397,1289.47007658939,"241",8076.19120316178,3132.36485980308,1351.005,66.458,31.238,31.238,66.624,"Cellulose Acetate Butyrate (CAB)",89.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",2015.96030873756,1294.04879498207
