"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",9375,5600,1875,60.4,39.6,50,60.4,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",2630.20833333333,623.958333333333,-3303.37556367668,-319.373459849552
"MP_-1",9400,9500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",2655.20833333333,4523.95833333333,-3616.55927554149,-4200.72436021243
"MP_-1",9450,7875,9375,226.6,52.7,75,226.6,"Cellulose",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",2705.20833333333,2898.95833333333,-3546.22245582466,-2579.02876555196
"MP_-1",9500,3050,3750,80.9,59,50,80.9,"Protein",0.857,"Comparstic Spotlight F2Ba Au 240926.csv",2755.20833333333,-1926.04166666667,-3239.33883727189,2228.88132939879
"MP_-1",9550,6600,1250,50,31.8,50,50,"Cellulose",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",2805.20833333333,1623.95833333333,-3551.54254379754,-1302.12933812892
"MP_-1",9600,10175,1875,60.4,39.6,30,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",2855.20833333333,5198.95833333333,-3865.59427218909,-4858.03230644016
"MP_-1",9950,2750,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",3205.20833333333,-2226.04166666667,-3665.22398898434,2560.85333238731
"MP_-1",9975,9125,1875,60.4,39.6,50,60.4,"Cellulose",0.697,"Comparstic Spotlight F2Ba Au 240926.csv",3230.20833333333,4148.95833333333,-4161.36186557382,-3784.83534554383
"MP_-1",10050,4200,1250,50,31.8,25,50,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",3305.20833333333,-776.041666666667,-3871.97846034094,1124.4919744069
"MP_-1",10050,5975,625,31.8,25,25,31.8,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",3305.20833333333,998.958333333333,-4003.18801282025,-642.861381222864
"MP_-1",10100,2500,3750,80.9,59,75,80.9,"Protein",0.761,"Comparstic Spotlight F2Ba Au 240926.csv",3355.20833333333,-2476.04166666667,-3796.09757502639,2820.86447141792
"MP_-1",10150,3000,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",3405.20833333333,-1976.04166666667,-3882.84261391154,2326.71449947938
"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",3405.20833333333,423.958333333333,-4060.25271303849,-62.9463757383312
"MP_-1",10225,7575,7500,136.8,69.8,75,136.8,"Cellulose",0.872,"Comparstic Spotlight F2Ba Au 240926.csv",3480.20833333333,2598.95833333333,-4295.70751772284,-2223.03247830666
"MP_-1",10275,2675,3125,80.9,49.2,50,80.9,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv",3530.20833333333,-2301.04166666667,-3983.27983357235,2659.55451899464
"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv",3530.20833333333,-1651.04166666667,-4031.3284020859,2012.35469862318
"MP_-1",10300,8300,2500,60.4,52.7,50,60.4,"Protein",0.751,"Comparstic Spotlight F2Ba Au 240926.csv",3555.20833333333,3323.95833333333,-4423.97705418466,-2939.36513543096
"MP_-1",10300,6025,625,31.8,25,25,31.8,"Protein",0.673,"Comparstic Spotlight F2Ba Au 240926.csv",3555.20833333333,1048.95833333333,-4255.80706438724,-674.165764130842
"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",3580.20833333333,198.958333333333,-4217.86662172996,174.020484374669
"MP_-1",10450,6000,2500,60.4,52.7,50,60.4,"Protein",0.742,"Comparstic Spotlight F2Ba Au 240926.csv",3705.20833333333,1023.95833333333,-4403.31284722244,-638.18533215189
"MP_-1",10450,8350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3705.20833333333,3373.95833333333,-4577.02690261758,-2978.06160580256
"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,123.958333333333,-4585.70706788501,276.417714713809
"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,373.958333333333,-4604.18728654407,27.4947068786306
"MP_-1",10750,9350,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",4005.20833333333,4373.95833333333,-4949.65538665602,-3951.57737475241
"MP_-1",10900,5750,2500,60.4,52.7,50,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",4155.20833333333,773.958333333333,-4832.8940426667,-355.997930730409
"MP_-1",10950,5200,2500,60.4,52.7,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",4205.20833333333,223.958333333333,-4842.02216318381,195.328730238795
"MP_-1",11000,8525,3125,80.9,49.2,50,80.9,"Protein",0.805,"Comparstic Spotlight F2Ba Au 240926.csv",4255.20833333333,3548.95833333333,-5137.59367291631,-3111.65123023726
"MP_21",11100,2475,3750,80.9,59,50,80.9,"PET",0.848,"Comparstic Spotlight F2Ba Au 240926.csv",4355.20833333333,-2501.04166666667,-4789.94158450119,2919.67764683767
"MP_-1",11175,2475,32500,326,126.9,215,326,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv",4430.20833333333,-2501.04166666667,-4864.61848685175,2925.22171243539
"MP_-1",11400,3650,18750,282.9,84.4,132.5,282.9,"Cellulose",0.843,"Comparstic Spotlight F2Ba Au 240926.csv",4655.20833333333,-1326.04166666667,-5175.50622160098,1771.9157724032
"MP_-1",11350,4150,2500,80.9,39.3,55,80.9,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv",4605.20833333333,-826.041666666667,-5162.68205735206,1270.37371300103
"MP_-1",11450,8725,1875,60.4,39.6,30,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",4705.20833333333,3748.95833333333,-5600.43926194688,-3277.5252429191
"MP_-1",11850,7300,10000,136.8,93.1,100,136.8,"Protein",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",5105.20833333333,2323.95833333333,-5893.37882812653,-1829.0957484041
