"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm"
61,207,130,12.2049575525433,12.2049575525433,"MP_-1",6750,6925,10625,152.5,88.7,100,152.5,"Protein",0.971,"Comparstic Spotlight F2Ba Au 240926.csv",5.20833333333303,1948.95833333333,-790.508955659734,-1829.64854198064,"784",5281.63020680048,5.99280019263733,4324.237,82.639,77.563,77.483,91.996,"Cellulose Acetate Butyrate (CAB)",90.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",-778.600687623738,-1832.32326462837
62,49,83,12.3635260565408,12.3635260565408,"MP_-1",2500,4775,3125,80.9,49.2,62.5,80.9,"Protein",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",-4244.79166666667,-201.041666666667,3601.17324304,-9.54675504779976,"597",9672.09908522513,1834.97212114726,1628.819,58.434,37.118,37.107,60.427,"Polyamide (PA)",91.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",3611.86819080091,-3.3439436737483
63,333,209,12.647900826125,12.647900826125,"MP_-1",10600,2500,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",3855.20833333333,-2476.04166666667,-4289.41639362258,2864.10506770759,"541",1771.78100142805,4689.81021377354,787.963,35.316,29.227,29.116,36.779,"Polyacrylamide/acrylate",86.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4288.44989299617,2851.49414895253
64,108,60,12.6645007622461,12.6645007622461,"MP_-1",4175,10800,3125,80.9,49.2,75,80.9,"Protein",0.901,"Comparstic Spotlight F2Ba Au 240926.csv",-2569.79166666667,5823.95833333333,1480.79849708703,-5880.07617539592,"491",7537.14174227779,-4053.81315014983,1372.426,60.222,34.341,34.341,60.889,"Cellulose Acetate Butyrate (CAB)",92.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",1476.91084785357,-5892.12921497084
65,80,201,13.0322311137256,13.0322311137256,"MP_-1",3275,6250,3125,80.9,49.2,50,80.9,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",-3469.79166666667,1273.95833333333,2718.86304069328,-1419.27456514418,"411",8788.60907425552,410.13637895976,2265.516,73.525,44.424,44.424,73.168,"Polyacrylamide/acrylate",86.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",2728.3781798313,-1428.17968586125
66,332,221,13.1596417511384,13.1596417511384,"MP_-1",10500,4350,4375,104.1,53.5,75,104.1,"Protein",0.839,"Comparstic Spotlight F2Ba Au 240926.csv",3755.20833333333,-626.041666666667,-4329.07162072995,1015.31844403221,"469",1720.11491891521,2846.47920323202,3365.566,87.167,63.385,63.385,86.684,"Polyacrylamide/acrylate",84.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4340.11597550901,1008.16313841101
67,76,257,13.2336764849229,13.2336764849229,"MP_-1",3250,3475,1875,60.4,39.6,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-3494.79166666667,-1501.04166666667,2952.51942918843,1340.7394138677,"223",9019.95831039636,3167.9570499786,712.001,32.474,31.256,30.06,33.375,"Polyacrylamide/acrylate",80.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",2959.72741597214,1329.64098515759
68,146,272,13.2548584664931,13.2548584664931,"MP_-1",4950,9750,2500,60.4,52.7,50,60.4,"Protein",0.67,"Comparstic Spotlight F2Ba Au 240926.csv",-1794.79166666667,4773.95833333333,788.454238543177,-4776.72850960038,"707",6837.35335802051,-2945.28864645762,897.045,38.152,34.406,34.406,39.28,"Polyacrylamide/acrylate",78.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",777.122463596293,-4783.60471127863
69,219,113,13.2562387556159,13.2562387556159,"MP_-1",7000,1525,3750,80.9,59,75,80.9,"Protein",0.838,"Comparstic Spotlight F2Ba Au 240926.csv",255.208333333333,-3451.04166666667,-633.064509100322,3563.65801475879,"44",5421.12862958515,5390.1726656143,1487.605,60.13,36.538,36.538,60.077,"Cellulose Acetate Butyrate (CAB)",91.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",-639.102264839068,3551.85660079329
70,151,155,13.3618584441899,13.3618584441899,"MP_-1",5100,2900,2500,60.4,52.7,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",-1644.79166666667,-2076.04166666667,1154.51578058906,2052.20689690658,"487",7227.14524720073,3885.54152932363,697.171,38.323,27.977,27.977,38.463,"Cellulose Acetate Butyrate (CAB)",89.62,"Comparstic Raman F2Ba Au IAEA 240930.csv",1166.91435277651,2047.22546450262
71,74,234,13.4404701607894,13.4404701607894,"MP_-1",3200,7750,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",-3544.79166666667,2773.95833333333,2680.65779118341,-2917.83324222263,"43",8753.01688408001,-1085.30967599529,1206.99,43.993,40.405,40.405,47.478,"Cellulose Acetate Butyrate (CAB)",83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2692.78598965579,-2923.6257408163
72,96,181,13.4717229954043,13.4717229954043,"MP_-1",3925,4600,1875,60.4,39.6,30,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",-2819.79166666667,-376.041666666667,2196.06888146357,271.835295724547,"373",8250.70774853849,2097.89507437928,707.387,32.592,28.224,28.224,35.942,"Cellulose Acetate Butyrate (CAB)",87.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",2190.47685411427,259.579009558272
73,97,142,13.6436246034282,13.6436246034282,"MP_-1",3900,9950,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",-2844.79166666667,4973.95833333333,1818.44871811781,-5054.77973184648,"57",7869.52687311041,-3226.58176236087,737.376,37.349,26.379,26.379,37.314,"Cellulose Acetate Butyrate (CAB)",90.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",1809.29597868619,-5064.89782718188
74,117,101,13.8297131718455,13.8297131718455,"MP_-1",4300,1550,1250,50,31.8,25,50,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",-2444.79166666667,-3426.04166666667,2052.30366369695,3335.64417904986,"198",8126.13508292419,5171.45291630993,801.145,44.133,23.772,23.772,43.901,"Polyacrylamide/acrylate",91.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",2065.90418849997,3333.13685148892
75,329,266,13.8543961669762,13.8543961669762,"MP_-1",10400,5500,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",3655.20833333333,523.958333333333,-4316.06302183257,-136.773988306799,"724",1750.54050083944,1713.84386103382,582.156,40.16,19.818,19.818,39.611,"Polyacrylamide/acrylate",79.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4309.69039358478,-124.472203787188
76,301,288,13.8752533920618,13.8752533920618,"MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",2755.20833333333,4723.95833333333,-3736.29630328577,-4384.64976975973,"463",2333.21909806761,-2556.64489244435,614.123,34.444,23.537,23.537,35.686,"Cellulose Acetate Butyrate (CAB)",76,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3727.01179635661,-4394.96095726536
77,121,301,13.9912905292682,13.9912905292682,"MP_-1",4375,7575,1875,60.4,39.6,30,60.4,"Protein",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-2369.79166666667,2598.95833333333,1524.37278365569,-2655.2597007377,"651",7589.95595995758,-804.016560092037,429.408,37.432,19.115,19.115,36.939,"Polyacrylamide/acrylate",72.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",1529.72506553336,-2642.33262491305
78,11,45,14.0730463614184,14.0730463614184,"MP_-1",1325,4050,1250,50,31.8,25,50,"Protein",0.693,"Comparstic Spotlight F2Ba Au 240926.csv",-5419.79166666667,-926.041666666667,4825.16888400241,623.629378042604,"62",10891.4186325282,2449.22443546661,739.189,37.378,26.682,26.625,38.667,"Cellulose Acetate Butyrate (CAB)",93,"Comparstic Raman F2Ba Au IAEA 240930.csv",4831.18773810398,610.908370645602
79,152,258,14.0855589452794,14.0855589452794,"MP_-1",5100,3100,2500,60.4,52.7,50,60.4,"Protein",0.726,"Comparstic Spotlight F2Ba Au 240926.csv",-1644.79166666667,-1876.04166666667,1139.46897315913,1853.15141366762,"636",7213.36762519731,3688.06228060788,646.914,40.083,20.975,20.975,40.593,"Polyacrylamide/acrylate",80.84,"Comparstic Raman F2Ba Au IAEA 240930.csv",1153.13673077309,1849.74621578687
80,127,245,14.1417902566013,14.1417902566013,"MP_-1",4550,3650,4375,80.9,68.9,75,80.9,"Protein",0.842,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,-1326.04166666667,1645.49283163398,1264.37011432816,"254",7699.02880081803,3115.1428322988,1056.878,42.141,34.876,34.876,44.777,"Polyamide (PA)",81.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",1638.79790639381,1276.82676747779
81,98,50,14.235373552118,14.235373552118,"MP_-1",3950,950,4375,80.9,68.9,75,80.9,"Protein",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",-2794.79166666667,-4026.04166666667,2445.79118165493,3906.47871576438,"634",8505.01968801837,5730.59474261558,1697.86,56.72,39.247,39.247,56.83,"Cellulose Acetate Butyrate (CAB)",92.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",2444.78879359415,3892.27867779457
82,205,223,14.3910756099586,14.3910756099586,"MP_-1",6650,11225,1875,60.4,39.6,30,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",-94.791666666667,6248.95833333333,-1014.48757378375,-6116.86483533333,"600",5039.37368657359,-4265.64408845248,827.015,43.571,27.627,27.627,45.058,"Polyacrylamide/acrylate",84.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1020.85720785063,-6103.96015327349
83,175,284,14.4214796871334,14.4214796871334,"MP_-1",5700,7150,1250,50,31.8,25,50,"Cellulose",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",-1044.79166666667,2173.95833333333,237.604672986155,-2132.58169963161,"269",6299.45203230347,-308.596235552226,967.075,38.517,33.331,31.574,40.759,"Polyamide (PA)",76.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",239.221137879253,-2146.91230037323
84,105,271,14.4493835881841,14.4493835881841,"MP_-1",4100,9550,2500,60.4,52.7,50,60.4,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv",-2644.79166666667,4573.95833333333,1649.4868497387,-4641.62195793862,"614",7703.04727390236,-2816.12344017551,959.825,42.129,31.875,31.261,43.629,"Cellulose Acetate Butyrate (CAB)",78.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",1642.81637947814,-4654.43950499652
85,180,106,14.4812417789366,14.4812417789366,"MP_-1",5900,8050,2500,60.4,52.7,50,60.4,"Protein",0.833,"Comparstic Spotlight F2Ba Au 240926.csv",-844.791666666667,3073.95833333333,-29.1614436874949,-3013.28456677702,"84",6030.21433565322,-1160.51252943065,1383.301,50.678,36.307,36.255,50.748,"Cellulose Acetate Butyrate (CAB)",91.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",-30.016558770998,-2998.82859425166
86,233,269,14.5097855362189,14.5097855362189,"MP_-1",7550,650,3125,80.9,49.2,50,80.9,"Protein",0.827,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,-4326.04166666667,-1114.63730550153,4475.90447436157,"323",4959.00422488695,6308.68079917594,1477.883,47.384,44.272,42.935,51.012,"Polyacrylamide/acrylate",79.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1101.22666953727,4470.36473435493
87,174,202,14.7451378287864,14.7451378287864,"MP_-1",5700,3100,3125,80.9,49.2,50,80.9,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",-1044.79166666667,-1876.04166666667,542.302523442242,1898.29183595741,"610",6594.52277021015,3724.22853836687,1558.788,56.601,44.629,44.629,56.833,"Polyacrylamide/acrylate",86.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",534.291875785932,1885.91247354586
88,195,298,14.8907905582374,14.8907905582374,"MP_-1",6325,9975,3125,80.9,49.2,55,80.9,"Protein",0.831,"Comparstic Spotlight F2Ba Au 240926.csv",-419.791666666667,4998.95833333333,-596.979867083372,-4897.21912716344,"752",5472.794712098,-3047.47267631635,854.368,38.639,31.936,31.936,39.023,"Polyacrylamide/acrylate",73.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-587.436182326218,-4885.78874113736
89,307,114,14.9071528997722,14.9071528997722,"MP_19",9825,6925,9375,175,68.2,75,175,"PET",0.856,"Comparstic Spotlight F2Ba Au 240926.csv",3080.20833333333,1948.95833333333,-3850.9870104588,-1598.30387774547,"554",2206.92422970288,225.286617080479,13331.267,175.542,110.84,109.476,181.979,"Polyethylene terephtalate (PET)",91.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3853.30666472134,-1613.02944774053
90,355,74,14.9120274874966,14.9120274874966,"MP_-1",11350,8550,2500,60.4,52.7,50,60.4,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",4605.20833333333,3573.95833333333,-5491.04038052409,-3100.89777240883,"168",555.905859625828,-1255.80774828767,666.522,31.355,27.317,27.317,31.662,"Cellulose Acetate Butyrate (CAB)",91.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5504.32503479839,-3094.12381310868
91,338,115,15.1697096786018,15.1697096786018,"MP_-1",10700,5925,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,948.958333333333,-4646.62071247962,-537.196679044702,"337",1421.0257079242,1287.88571409461,815.316,45.664,24.85,24.843,47.238,"Cellulose Acetate Butyrate (CAB)",91,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4639.20518650002,-550.430350726398
92,110,247,15.53647203234,15.53647203234,"MP_-1",4200,9000,2500,60.4,52.7,50,60.4,"Protein",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,4023.95833333333,1591.33782855153,-4086.6959753165,"209",7645.64051555476,-2234.01891053082,825.037,39.611,31,31,41.441,"Polyacrylamide/acrylate",81.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",1585.40962113054,-4072.33497535183
93,340,222,15.6341422065915,15.6341422065915,"MP_-1",10750,7450,1250,50,31.8,25,50,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",4005.20833333333,2473.95833333333,-4811.11648994258,-2051.23303688432,"207",1242.49068946316,-227.07863869863,649.715,39.705,23.05,22.914,40.185,"Cellulose Acetate Butyrate (CAB)",84.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4817.74020496106,-2065.39470351964
94,320,270,15.8389519401979,15.8389519401979,"MP_-1",10225,4775,4375,80.9,68.9,75,80.9,"Cellulose",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",3480.20833333333,-201.041666666667,-4087.34479706498,571.636181933256,"96",1966.9639798099,2395.26208261986,2744.028,73.561,53.734,51.65,79.254,"Polyamide (PA)",78.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4093.26691461432,556.946017798852
95,328,141,15.8662176340739,15.8662176340739,"MP_-1",10350,7075,1250,50,31.8,30,50,"Protein",0.679,"Comparstic Spotlight F2Ba Au 240926.csv",3605.20833333333,2098.95833333333,-4384.79275953353,-1708.09762067112,"711",1661.56002540065,122.52851963827,347.844,29.286,19.317,19.317,29.524,"Cellulose Acetate Butyrate (CAB)",90.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4398.67086902357,-1715.78754518274
96,350,119,16.1638659269183,16.1638659269183,"MP_23",11300,5175,1875,75,31.8,52.5,75,"PET",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",4555.20833333333,198.958333333333,-5187.36163433427,254.401805391203,"374",871.068962954167,2076.65457379067,4816.92,104.748,66.824,66.824,106.191,"Polyethylene terephtalate (PET)",90.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5189.16193147005,238.338508969662
97,90,104,16.2387072934901,16.2387072934901,"MP_-1",3700,8850,2500,60.4,52.7,50,60.4,"Protein",0.784,"Comparstic Spotlight F2Ba Au 240926.csv",-3044.79166666667,3873.95833333333,2100.26164222139,-3975.02138146211,"132",8146.22744834585,-2144.46436750856,839.208,43.346,26.766,26.766,43.15,"Cellulose Acetate Butyrate (CAB)",91.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",2085.99655392163,-3982.78043232957
98,33,82,16.2875973855941,16.2875973855941,"MP_-1",2150,9000,2500,60.4,52.7,50,60.4,"Protein",0.674,"Comparstic Spotlight F2Ba Au 240926.csv",-4594.79166666667,4023.95833333333,3631.65653175091,-4240.92575147329,"335",9678.98789622684,-2412.55392899187,679.21,38.901,24.398,24.393,39.793,"Cellulose Acetate Butyrate (CAB)",91.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",3618.75700180262,-4250.86999381288
99,249,80,16.4730896626773,16.4730896626773,"MP_14",7900,3025,3750,80.9,59,75,80.9,"PET",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",1155.20833333333,-1951.04166666667,-1641.66523940014,2138.45252390125,"402",4406.17714199954,3965.91099101027,6816.157,104.475,86.384,86.384,105.541,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1654.05375242468,2127.59492618926
100,319,84,16.7007494474032,16.7007494474032,"MP_-1",10200,2250,3125,80.9,49.2,70,80.9,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",3455.20833333333,-2726.04166666667,-3872.49691785724,3082.83080689643,"381",2186.25779669774,4904.51148999358,828.168,42.418,28.508,28.508,42.481,"Cellulose Acetate Butyrate (CAB)",91.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3873.97309772648,3066.19542517257
101,284,242,17.0160503478148,17.0160503478148,"MP_-1",8950,8625,1875,60.4,39.6,50,60.4,"Protein",0.755,"Comparstic Spotlight F2Ba Au 240926.csv",2205.20833333333,3648.95833333333,-3108.01713444274,-3356.1052677826,"370",2952.06395305476,-1534.80459385702,694.04,38.451,24.518,24.389,39.537,"Polyacrylamide/acrylate",81.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3108.16694136946,-3373.12065867803
102,305,89,17.5598936086857,17.5598936086857,"MP_-1",9625,2025,2500,75,42.4,50,75,"Protein",0.717,"Comparstic Spotlight F2Ba Au 240926.csv",2880.20833333333,-2951.04166666667,-3283.28474518655,3263.50865417922,"238",2769.51046150939,5085.916846372,770.496,35.036,30.861,30.861,37.345,"Cellulose Acetate Butyrate (CAB)",91.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3290.72043291483,3247.60078155099
103,283,152,17.5653039541613,17.5653039541613,"MP_-1",8950,4200,2500,60.4,52.7,50,60.4,"Cellulose",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",2205.20833333333,-776.041666666667,-2775.10652005554,1047.99729887947,"445",3270.67146188396,2876.33071757277,869.362,49.998,23.735,23.735,49.944,"Polyamide (PA)",89.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2789.55943254026,1038.01465275176
104,258,185,17.6806500891825,17.6806500891825,"MP_-1",8050,4500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",1305.20833333333,-476.041666666667,-1901.92705662509,681.70344058634,"9",4150.14299976923,2504.33492348031,837.56,39.417,30.921,30.921,39.793,"Polyacrylamide/acrylate",87.49,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1910.08789465499,666.018858659302
105,99,197,17.8947298315662,17.8947298315662,"MP_-1",3975,3375,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",-2769.79166666667,-1601.04166666667,2238.46670616215,1494.81183242068,"105",8302.9478986348,3350.51054152397,765.883,39.037,26.981,26.766,39.037,"Cellulose Acetate Butyrate (CAB)",86.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2242.71700421058,1512.19447670296
106,1,191,17.9030974435991,17.9030974435991,"MP_-1",500,6900,2500,60.4,52.7,50,60.4,"Protein",0.771,"Comparstic Spotlight F2Ba Au 240926.csv",-6244.79166666667,1923.95833333333,5431.85574648663,-2274.97933876109,"398",11506.245014431,-425.706022581336,727.654,37.693,28.131,28.129,40.593,"Cellulose Acetate Butyrate (CAB)",87.18,"Comparstic Raman F2Ba Au IAEA 240930.csv",5446.01412000678,-2264.02208740234
107,196,206,18.127061169406,18.127061169406,"MP_-1",6450,1900,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-294.791666666667,-3076.04166666667,-113.874694124291,3149.05026325343,"305",5929.75250854491,4994.64010059932,1065.612,41.078,34.709,34.709,41.334,"Polyacrylamide/acrylate",86.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",-130.478385879308,3156.32403577831
108,204,293,18.6065196185961,18.6065196185961,"MP_-1",6550,5825,1250,50,31.8,30,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-194.791666666667,848.958333333333,-508.696031556154,-749.890191596273,"573",5539.38655178121,1074.33257304152,942.029,43.055,37.888,35.204,51.959,"Cellulose Acetate Butyrate (CAB)",75.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",-520.844342643008,-763.983491779488
109,356,158,18.6089678034208,18.6089678034208,"MP_-1",11400,7650,2500,60.4,52.7,50,60.4,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",4655.20833333333,2673.95833333333,-5473.09361789914,-2201.38639597601,"329",568.535346462301,-362.558588398972,779.229,36.371,29.227,29.227,37.761,"Cellulose Acetate Butyrate (CAB)",89.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5491.69554796192,-2200.87465321998
110,81,312,18.6253071951737,18.6253071951737,"MP_-1",3325,9950,1875,60.4,39.6,50,60.4,"Protein",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",-3419.79166666667,4973.95833333333,2390.73323242983,-5098.03930320753,"78",8469.42749784285,-3262.17395253639,586.935,31.574,25.833,24.783,34.098,"Polyacrylamide/acrylate",70.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",2409.19660341863,-5100.4900173574
111,65,275,18.633432238461,18.633432238461,"MP_-1",2950,6300,3750,80.9,59,75,80.9,"Cellulose",0.84,"Comparstic Spotlight F2Ba Au 240926.csv",-3794.79166666667,1323.95833333333,3038.56649909911,-1493.48949802756,"461",9102.62404241691,363.062837114726,4896.013,168.502,53.361,53.361,169.678,"Polyamide (PA)",78.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",3042.39314799269,-1475.25322770628
112,36,108,18.7390922044067,18.7390922044067,"MP_-1",2250,2825,4375,95.7,58.2,75,95.7,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-4494.79166666667,-2151.04166666667,3996.69896953052,1912.43569724469,"582",10075.6685964088,3750.63564720676,1841.216,62.752,54.33,53.655,69.462,"Cellulose Acetate Butyrate (CAB)",91.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",4015.43770198458,1912.31958238575
113,48,303,18.7874223250834,18.7874223250834,"MP_-1",2500,3200,2500,60.4,52.7,50,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",-4244.79166666667,-1776.04166666667,3719.6668515507,1558.01517545904,"73",9797.81988600638,3390.69527236729,319.502,32.068,22.732,22.732,35.018,"Polyacrylamide/acrylate",72.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",3737.58899158216,1552.37920754628
114,297,92,19.0959023557736,19.0959023557736,"MP_-1",9400,1200,4375,80.9,68.9,75,80.9,"Protein",0.899,"Comparstic Spotlight F2Ba Au 240926.csv",2655.20833333333,-3776.04166666667,-2997.27924589425,4067.68486418127,"556",3055.39611808045,5888.46332807149,1389.398,51.9,36.84,36.663,52.542,"Cellulose Acetate Butyrate (CAB)",91.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3004.83477634377,4050.14726325048
115,231,228,19.2600300488726,19.2600300488726,"MP_-1",7475,5850,1875,60.4,39.6,50,60.4,"Protein",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",730.208333333333,873.958333333333,-1431.2084924651,-705.180642637716,"537",4630.63756713866,1113.94323630137,717.109,38.674,25.727,24.505,40.664,"Cellulose Acetate Butyrate (CAB)",83.97,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1429.59332728556,-724.372828519638
116,306,211,19.2935343996945,19.2935343996945,"MP_-1",9750,5850,1875,60.4,39.6,50,60.4,"Protein",0.75,"Comparstic Spotlight F2Ba Au 240926.csv",3005.20833333333,873.958333333333,-3695.46461430832,-534.023208122259,"342",2355.60773382317,1287.31164651113,674.102,33.945,29.219,28.934,37.996,"Polyacrylamide/acrylate",85.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3704.62316060105,-551.004418309878
117,296,105,19.2957091963735,19.2957091963735,"MP_-1",9350,6100,2500,60.4,52.7,50,60.4,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",2605.20833333333,1123.95833333333,-3316.1621571178,-812.936177030825,"641",2726.45539274868,1017.4998822774,857.498,34.858,32.746,30.724,39.756,"Cellulose Acetate Butyrate (CAB)",91.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3333.77550167554,-820.816182543608
118,107,149,19.3923351395918,19.3923351395918,"MP_-1",4200,3600,3125,80.9,49.2,55,80.9,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,-1376.04166666667,1997.60162915965,1287.80207213552,"241",8076.19120316178,3132.36485980308,1351.005,66.458,31.238,31.238,66.624,"Cellulose Acetate Butyrate (CAB)",89.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",2015.96030873756,1294.04879498207
119,125,232,20.1791690687948,20.1791690687948,"MP_-1",4550,7250,1250,50,31.8,50,50,"Protein",0.674,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,2273.95833333333,1374.65029789523,-2318.62858397319,"437",7455.05007784071,-479.668375428082,696.182,47.314,19.763,19.763,47.088,"Polyacrylamide/acrylate",83.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",1394.81918341649,-2317.98444024909
120,148,37,20.4463232047763,20.4463232047763,"MP_-1",5050,1950,13125,177.1,94.4,150,177.1,"Protein",0.956,"Comparstic Spotlight F2Ba Au 240926.csv",-1694.79166666667,-3026.04166666667,1275.75198669097,2993.95874043418,"432",7356.31045348284,4834.4752448095,5169.542,120.584,59.27,58.943,124.514,"Cellulose Acetate Butyrate (CAB)",93.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",1296.07955905862,2996.15917998849
121,257,62,20.4662108776936,20.4662108776936,"MP_-1",8050,3350,2500,60.4,52.7,50,60.4,"Protein",0.667,"Comparstic Spotlight F2Ba Au 240926.csv",1305.20833333333,-1626.04166666667,-1815.407913903,1826.27246921038,"684",4232.2346642063,3648.45161734803,738.035,35.172,26.443,26.443,34.91,"Cellulose Acetate Butyrate (CAB)",92.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1827.99623021792,1810.13555252702
