"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",9375,5600,1875,60.4,39.6,50,60.4,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv",2630.20833333333,623.958333333333,-3303.42707394785,-313.416618004674
"MP_-1",9400,9500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv",2655.20833333333,4523.95833333333,-3621.72175423636,-4193.11769023573
"MP_-1",9450,7875,9375,226.6,52.7,75,226.6,"Cellulose",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",2705.20833333333,2898.95833333333,-3549.23031467791,-2572.03018706166
"MP_-1",9500,3050,3750,80.9,59,50,80.9,"Protein",0.857,"Comparstic Spotlight F2Ba Au 240926.csv",2755.20833333333,-1926.04166666667,-3235.98995624059,2233.94504793582
"MP_-1",9550,6600,1250,50,31.8,50,50,"Cellulose",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",2805.20833333333,1623.95833333333,-3552.83465893159,-1295.5280776983
"MP_-1",9600,10175,1875,60.4,39.6,30,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",2855.20833333333,5198.95833333333,-3871.56021255134,-4849.8831387373
"MP_-1",9950,2750,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",3205.20833333333,-2226.04166666667,-3661.29458238336,2566.38358951161
"MP_-1",9975,9125,1875,60.4,39.6,50,60.4,"Cellulose",0.697,"Comparstic Spotlight F2Ba Au 240926.csv",3230.20833333333,4148.95833333333,-4165.79350461726,-3776.62908780162
"MP_-1",10050,4200,1250,50,31.8,25,50,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",3305.20833333333,-776.041666666667,-3869.91167786984,1130.75473974409
"MP_-1",10050,5975,625,31.8,25,25,31.8,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",3305.20833333333,998.958333333333,-4003.45209381047,-635.862674001717
"MP_-1",10100,2500,3750,80.9,59,75,80.9,"Protein",0.761,"Comparstic Spotlight F2Ba Au 240926.csv",3355.20833333333,-2476.04166666667,-3791.77768552517,2826.48804913276
"MP_-1",10150,3000,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",3405.20833333333,-1976.04166666667,-3879.15857490974,2332.61104289284
"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",3405.20833333333,423.958333333333,-4059.7202640689,-56.0547559747303
"MP_-1",10225,7575,7500,136.8,69.8,75,136.8,"Cellulose",0.872,"Comparstic Spotlight F2Ba Au 240926.csv",3480.20833333333,2598.95833333333,-4298.000101084,-2215.14058341224
"MP_-1",10275,2675,3125,80.9,49.2,50,80.9,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv",3530.20833333333,-2301.04166666667,-3979.11718986045,2665.48045779986
"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv",3530.20833333333,-1651.04166666667,-4028.01931400773,2018.55013727323
"MP_-1",10300,8300,2500,60.4,52.7,50,60.4,"Protein",0.751,"Comparstic Spotlight F2Ba Au 240926.csv",3555.20833333333,3323.95833333333,-4427.19058423211,-2931.07415736726
"MP_-1",10300,6025,625,31.8,25,25,31.8,"Protein",0.673,"Comparstic Spotlight F2Ba Au 240926.csv",3555.20833333333,1048.95833333333,-4256.03314971666,-666.818035524045
"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",3580.20833333333,198.958333333333,-4216.96615354432,181.048619170293
"MP_-1",10450,6000,2500,60.4,52.7,50,60.4,"Protein",0.742,"Comparstic Spotlight F2Ba Au 240926.csv",3705.20833333333,1023.95833333333,-4403.44391121714,-630.650994546727
"MP_-1",10450,8350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3705.20833333333,3373.95833333333,-4580.24389851882,-2969.55292260455
"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,123.958333333333,-4584.55263183116,283.907189316024
"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,373.958333333333,-4603.36114111857,35.0878352673188
"MP_-1",10750,9350,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv",4005.20833333333,4373.95833333333,-4954.06116052692,-3942.26012765448
"MP_-1",10900,5750,2500,60.4,52.7,50,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv",4155.20833333333,773.958333333333,-4832.51023921739,-347.976323780679
"MP_-1",10950,5200,2500,60.4,52.7,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",4205.20833333333,223.958333333333,-4840.89538959483,203.187956983955
"MP_-1",11000,8525,3125,80.9,49.2,50,80.9,"Protein",0.805,"Comparstic Spotlight F2Ba Au 240926.csv",4255.20833333333,3548.95833333333,-5140.81243392716,-3102.34775000634
"MP_21",11100,2475,3750,80.9,59,50,80.9,"PET",0.848,"Comparstic Spotlight F2Ba Au 240926.csv",4355.20833333333,-2501.04166666667,-4785.17425079125,2926.60402168728
"MP_-1",11175,2475,32500,326,126.9,215,326,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv",4430.20833333333,-2501.04166666667,-4859.82005700586,2932.24657447351
"MP_-1",11400,3650,18750,282.9,84.4,132.5,282.9,"Cellulose",0.843,"Comparstic Spotlight F2Ba Au 240926.csv",4655.20833333333,-1326.04166666667,-5172.15746930054,1779.72326880327
"MP_-1",11350,4150,2500,80.9,39.3,55,80.9,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv",4605.20833333333,-826.041666666667,-5160.01061706562,1278.32285884838
"MP_-1",11450,8725,1875,60.4,39.6,30,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",4705.20833333333,3748.95833333333,-5603.73407864476,-3267.54791652796
"MP_-1",11850,7300,10000,136.8,93.1,100,136.8,"Protein",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",5105.20833333333,2323.95833333333,-5894.63654218443,-1819.18398359048
